id,assignment_id,solver_id,attempt_number,initiated_at,answered_at,ended_at,status,updated_at,call_sid
787,438,9,1,2024-01-24 12:12:25.000000+00,2024-01-24 12:12:45.000000+00,2024-01-24 12:14:58.000000+00,ANSWERED,2024-01-24 12:17:25.000000+00,
788,439,8,1,2024-01-25 14:48:39.000000+00,2024-01-25 14:48:52.000000+00,2024-01-25 14:52:43.000000+00,ANSWERED,2024-01-25 14:53:39.000000+00,
789,440,10,1,2024-01-31 15:46:48.000000+00,,,MISSED,2024-01-31 15:51:48.000000+00,
790,440,10,2,2024-01-31 17:46:48.000000+00,2024-01-31 17:47:11.000000+00,2024-01-31 17:49:26.000000+00,ANSWERED,2024-01-31 17:51:48.000000+00,
791,441,7,1,2024-02-07 13:49:31.000000+00,2024-02-07 13:49:45.000000+00,2024-02-07 13:52:43.000000+00,ANSWERED,2024-02-07 13:54:31.000000+00,
792,442,10,1,2024-03-13 10:14:28.000000+00,2024-03-13 10:14:42.000000+00,2024-03-13 10:18:22.000000+00,ANSWERED,2024-03-13 10:19:28.000000+00,
793,443,9,1,2024-03-20 15:47:34.000000+00,,,MISSED,2024-03-20 15:52:34.000000+00,
794,443,9,2,2024-03-20 19:47:34.000000+00,,,MISSED,2024-03-20 19:52:34.000000+00,
795,443,9,3,2024-03-20 23:47:34.000000+00,2024-03-20 23:47:47.000000+00,2024-03-20 23:51:10.000000+00,ANSWERED,2024-03-20 23:52:34.000000+00,
796,444,9,1,2024-03-23 14:09:02.000000+00,,,MISSED,2024-03-23 14:14:02.000000+00,
797,445,7,1,2024-04-04 13:36:33.000000+00,,,MISSED,2024-04-04 13:41:33.000000+00,
798,445,7,2,2024-04-04 15:36:33.000000+00,,,MISSED,2024-04-04 15:41:33.000000+00,
799,445,7,3,2024-04-04 17:36:33.000000+00,,,MISSED,2024-04-04 17:41:33.000000+00,
800,446,9,1,2024-04-15 16:34:51.000000+00,,,MISSED,2024-04-15 16:39:51.000000+00,
801,446,9,2,2024-04-15 20:34:51.000000+00,2024-04-15 20:35:05.000000+00,2024-04-15 20:38:17.000000+00,ANSWERED,2024-04-15 20:39:51.000000+00,
802,447,7,1,2024-04-30 16:09:13.000000+00,,,MISSED,2024-04-30 16:14:13.000000+00,
803,447,7,2,2024-04-30 20:09:13.000000+00,2024-04-30 20:09:26.000000+00,2024-04-30 20:13:18.000000+00,ANSWERED,2024-04-30 20:14:13.000000+00,
804,448,7,1,2024-05-05 19:40:47.000000+00,,,MISSED,2024-05-05 19:45:47.000000+00,
805,448,7,2,2024-05-05 23:40:47.000000+00,,,MISSED,2024-05-05 23:45:47.000000+00,
806,448,7,3,2024-05-06 03:40:47.000000+00,2024-05-06 03:41:08.000000+00,2024-05-06 03:44:41.000000+00,ANSWERED,2024-05-06 03:45:47.000000+00,
807,449,7,1,2024-05-09 13:26:42.000000+00,,,MISSED,2024-05-09 13:31:42.000000+00,
808,449,7,2,2024-05-09 21:26:42.000000+00,2024-05-09 21:26:52.000000+00,2024-05-09 21:30:16.000000+00,ANSWERED,2024-05-09 21:31:42.000000+00,
809,450,10,1,2024-05-26 12:39:13.000000+00,,,MISSED,2024-05-26 12:44:13.000000+00,
810,450,10,2,2024-05-26 14:39:13.000000+00,2024-05-26 14:39:38.000000+00,2024-05-26 14:42:08.000000+00,ANSWERED,2024-05-26 14:44:13.000000+00,
811,451,6,1,2024-06-08 15:01:19.000000+00,,,MISSED,2024-06-08 15:06:19.000000+00,
812,451,6,2,2024-06-08 19:01:19.000000+00,2024-06-08 19:01:32.000000+00,2024-06-08 19:04:02.000000+00,ANSWERED,2024-06-08 19:06:19.000000+00,
813,452,7,1,2024-06-15 11:21:23.000000+00,2024-06-15 11:21:38.000000+00,2024-06-15 11:24:24.000000+00,ANSWERED,2024-06-15 11:26:23.000000+00,
814,453,6,1,2024-06-21 11:57:57.000000+00,,,MISSED,2024-06-21 12:02:57.000000+00,
815,453,6,2,2024-06-21 13:57:57.000000+00,,,MISSED,2024-06-21 14:02:57.000000+00,
816,453,6,3,2024-06-21 15:57:57.000000+00,,,MISSED,2024-06-21 16:02:57.000000+00,
817,453,6,4,2024-06-21 17:57:57.000000+00,,,MISSED,2024-06-21 18:02:57.000000+00,
818,453,6,5,2024-06-21 19:57:57.000000+00,,,MISSED,2024-06-21 20:02:57.000000+00,
819,454,9,1,2024-07-13 17:32:26.000000+00,2024-07-13 17:32:51.000000+00,2024-07-13 17:35:31.000000+00,ANSWERED,2024-07-13 17:37:26.000000+00,
820,455,7,1,2024-07-15 14:14:20.000000+00,,,MISSED,2024-07-15 14:19:20.000000+00,
821,455,7,2,2024-07-15 16:14:20.000000+00,,,MISSED,2024-07-15 16:19:20.000000+00,
822,455,7,3,2024-07-15 18:14:20.000000+00,2024-07-15 18:14:41.000000+00,2024-07-15 18:17:15.000000+00,ANSWERED,2024-07-15 18:19:20.000000+00,
823,456,8,1,2024-07-27 13:13:21.000000+00,2024-07-27 13:13:43.000000+00,2024-07-27 13:17:15.000000+00,ANSWERED,2024-07-27 13:18:21.000000+00,
824,457,6,1,2024-08-07 12:40:12.000000+00,,,MISSED,2024-08-07 12:45:12.000000+00,
825,457,6,2,2024-08-07 16:40:12.000000+00,2024-08-07 16:40:35.000000+00,2024-08-07 16:44:27.000000+00,ANSWERED,2024-08-07 16:45:12.000000+00,
826,458,6,1,2024-09-05 18:10:07.000000+00,2024-09-05 18:10:27.000000+00,2024-09-05 18:14:10.000000+00,ANSWERED,2024-09-05 18:15:07.000000+00,
827,459,9,1,2024-10-12 20:44:52.000000+00,2024-10-12 20:45:00.000000+00,2024-10-12 20:49:00.000000+00,ANSWERED,2024-10-12 20:49:52.000000+00,
828,460,9,1,2024-10-19 20:04:09.000000+00,,,MISSED,2024-10-19 20:09:09.000000+00,
829,460,9,2,2024-10-19 22:04:09.000000+00,2024-10-19 22:04:25.000000+00,2024-10-19 22:06:58.000000+00,ANSWERED,2024-10-19 22:09:09.000000+00,
830,461,9,1,2024-10-21 12:39:33.000000+00,,,MISSED,2024-10-21 12:44:33.000000+00,
831,461,9,2,2024-10-21 20:39:33.000000+00,2024-10-21 20:39:56.000000+00,2024-10-21 20:43:35.000000+00,ANSWERED,2024-10-21 20:44:33.000000+00,
832,462,6,1,2024-10-25 10:17:50.000000+00,,,MISSED,2024-10-25 10:22:50.000000+00,
833,462,6,2,2024-10-25 14:17:50.000000+00,2024-10-25 14:18:01.000000+00,2024-10-25 14:21:33.000000+00,ANSWERED,2024-10-25 14:22:50.000000+00,
834,463,8,1,2024-10-27 12:11:01.000000+00,2024-10-27 12:11:23.000000+00,2024-10-27 12:14:20.000000+00,ANSWERED,2024-10-27 12:16:01.000000+00,
835,464,9,1,2024-11-16 15:04:45.000000+00,2024-11-16 15:04:58.000000+00,2024-11-16 15:08:11.000000+00,ANSWERED,2024-11-16 15:09:45.000000+00,
836,465,10,1,2024-11-30 12:24:15.000000+00,2024-11-30 12:24:24.000000+00,2024-11-30 12:26:44.000000+00,ANSWERED,2024-11-30 12:29:15.000000+00,
837,466,6,1,2024-12-10 15:10:46.000000+00,2024-12-10 15:11:08.000000+00,2024-12-10 15:14:33.000000+00,ANSWERED,2024-12-10 15:15:46.000000+00,
838,467,10,1,2024-12-12 14:18:41.000000+00,,,MISSED,2024-12-12 14:23:41.000000+00,
839,467,10,2,2024-12-12 22:18:41.000000+00,2024-12-12 22:19:04.000000+00,2024-12-12 22:23:00.000000+00,ANSWERED,2024-12-12 22:23:41.000000+00,
840,468,7,1,2025-01-08 19:25:04.000000+00,,,MISSED,2025-01-08 19:30:04.000000+00,
841,468,7,2,2025-01-08 21:25:04.000000+00,2025-01-08 21:25:27.000000+00,2025-01-08 21:27:54.000000+00,ANSWERED,2025-01-08 21:30:04.000000+00,
842,469,6,1,2025-01-12 16:45:59.000000+00,,,MISSED,2025-01-12 16:50:59.000000+00,
843,469,6,2,2025-01-12 20:45:59.000000+00,2025-01-12 20:46:17.000000+00,2025-01-12 20:50:01.000000+00,ANSWERED,2025-01-12 20:50:59.000000+00,
844,470,10,1,2025-02-14 14:43:14.000000+00,2025-02-14 14:43:38.000000+00,2025-02-14 14:46:49.000000+00,ANSWERED,2025-02-14 14:48:14.000000+00,
845,471,8,1,2025-02-19 12:29:31.000000+00,2025-02-19 12:29:39.000000+00,2025-02-19 12:31:58.000000+00,ANSWERED,2025-02-19 12:34:31.000000+00,
846,472,7,1,2025-05-15 15:17:48.000000+00,,,MISSED,2025-05-15 15:22:48.000000+00,
847,472,7,2,2025-05-15 23:17:48.000000+00,2025-05-15 23:17:59.000000+00,2025-05-15 23:21:35.000000+00,ANSWERED,2025-05-15 23:22:48.000000+00,
848,473,9,1,2025-06-06 16:43:47.000000+00,2025-06-06 16:44:07.000000+00,2025-06-06 16:46:53.000000+00,ANSWERED,2025-06-06 16:48:47.000000+00,
849,474,8,1,2025-06-09 19:38:34.000000+00,,,MISSED,2025-06-09 19:43:34.000000+00,
850,474,8,2,2025-06-09 23:38:34.000000+00,2025-06-09 23:38:43.000000+00,2025-06-09 23:42:15.000000+00,ANSWERED,2025-06-09 23:43:34.000000+00,
851,475,8,1,2025-06-19 16:34:10.000000+00,2025-06-19 16:34:19.000000+00,2025-06-19 16:36:41.000000+00,ANSWERED,2025-06-19 16:39:10.000000+00,
852,476,10,1,2025-06-29 17:02:44.000000+00,,,MISSED,2025-06-29 17:07:44.000000+00,
853,476,10,2,2025-06-29 21:02:44.000000+00,,,MISSED,2025-06-29 21:07:44.000000+00,
854,477,10,1,2025-07-04 18:10:16.000000+00,,,MISSED,2025-07-04 18:15:16.000000+00,
855,477,10,2,2025-07-04 22:10:16.000000+00,2025-07-04 22:10:38.000000+00,2025-07-04 22:13:40.000000+00,ANSWERED,2025-07-04 22:15:16.000000+00,
856,478,10,1,2025-07-11 15:51:50.000000+00,2025-07-11 15:52:12.000000+00,2025-07-11 15:55:16.000000+00,ANSWERED,2025-07-11 15:56:50.000000+00,
857,479,8,1,2025-07-15 16:08:26.000000+00,2025-07-15 16:08:45.000000+00,2025-07-15 16:11:11.000000+00,ANSWERED,2025-07-15 16:13:26.000000+00,
858,480,10,1,2025-08-10 14:59:31.000000+00,,,MISSED,2025-08-10 15:04:31.000000+00,
859,480,10,2,2025-08-10 18:59:31.000000+00,2025-08-10 18:59:44.000000+00,2025-08-10 19:02:29.000000+00,ANSWERED,2025-08-10 19:04:31.000000+00,
860,481,7,1,2025-10-29 14:05:15.000000+00,2025-10-29 14:05:35.000000+00,2025-10-29 14:08:43.000000+00,ANSWERED,2025-10-29 14:10:15.000000+00,
861,482,9,1,2025-11-28 17:24:21.000000+00,,,MISSED,2025-11-28 17:29:21.000000+00,
862,482,9,2,2025-11-28 19:24:21.000000+00,,,MISSED,2025-11-28 19:29:21.000000+00,
863,482,9,3,2025-11-28 21:24:21.000000+00,2025-11-28 21:24:30.000000+00,2025-11-28 21:28:12.000000+00,ANSWERED,2025-11-28 21:29:21.000000+00,
864,483,9,1,2025-12-16 12:07:05.000000+00,2025-12-16 12:07:22.000000+00,2025-12-16 12:09:57.000000+00,ANSWERED,2025-12-16 12:12:05.000000+00,
865,484,10,1,2025-12-22 15:22:21.000000+00,2025-12-22 15:22:31.000000+00,2025-12-22 15:25:20.000000+00,ANSWERED,2025-12-22 15:27:21.000000+00,
866,485,9,1,2025-12-24 15:43:59.000000+00,,,MISSED,2025-12-24 15:48:59.000000+00,
867,485,9,2,2025-12-24 19:43:59.000000+00,2025-12-24 19:44:17.000000+00,2025-12-24 19:48:06.000000+00,ANSWERED,2025-12-24 19:48:59.000000+00,
868,486,10,1,2025-12-26 13:51:40.000000+00,2025-12-26 13:51:59.000000+00,2025-12-26 13:54:07.000000+00,ANSWERED,2025-12-26 13:56:40.000000+00,
869,487,9,1,2025-12-26 14:12:47.000000+00,,,MISSED,2025-12-26 14:17:47.000000+00,
870,487,9,2,2025-12-26 22:12:47.000000+00,2025-12-26 22:13:01.000000+00,2025-12-26 22:15:21.000000+00,ANSWERED,2025-12-26 22:17:47.000000+00,
871,488,10,1,2026-01-10 12:09:19.000000+00,,,MISSED,2026-01-10 12:14:19.000000+00,
872,489,10,1,2024-01-28 14:56:30.000000+00,2024-01-28 14:56:43.000000+00,2024-01-28 14:59:02.000000+00,ANSWERED,2024-01-28 15:01:30.000000+00,
873,490,6,1,2024-02-09 15:13:13.000000+00,,,MISSED,2024-02-09 15:18:13.000000+00,
874,490,6,2,2024-02-09 17:13:13.000000+00,,,MISSED,2024-02-09 17:18:13.000000+00,
875,490,6,3,2024-02-09 19:13:13.000000+00,,,MISSED,2024-02-09 19:18:13.000000+00,
876,490,6,4,2024-02-09 21:13:13.000000+00,,,MISSED,2024-02-09 21:18:13.000000+00,
877,491,9,1,2024-02-11 10:34:56.000000+00,,,MISSED,2024-02-11 10:39:56.000000+00,
878,491,9,2,2024-02-11 12:34:56.000000+00,2024-02-11 12:35:04.000000+00,2024-02-11 12:37:48.000000+00,ANSWERED,2024-02-11 12:39:56.000000+00,
879,492,9,1,2024-02-24 13:33:42.000000+00,2024-02-24 13:34:05.000000+00,2024-02-24 13:36:30.000000+00,ANSWERED,2024-02-24 13:38:42.000000+00,
880,493,9,1,2024-03-03 12:14:45.000000+00,2024-03-03 12:15:09.000000+00,2024-03-03 12:19:00.000000+00,ANSWERED,2024-03-03 12:19:45.000000+00,
881,494,8,1,2024-03-18 10:29:03.000000+00,2024-03-18 10:29:17.000000+00,2024-03-18 10:32:35.000000+00,ANSWERED,2024-03-18 10:34:03.000000+00,
882,495,10,1,2024-03-22 15:47:51.000000+00,,,MISSED,2024-03-22 15:52:51.000000+00,
883,495,10,2,2024-03-22 17:47:51.000000+00,,,MISSED,2024-03-22 17:52:51.000000+00,
884,495,10,3,2024-03-22 19:47:51.000000+00,,,MISSED,2024-03-22 19:52:51.000000+00,
885,495,10,4,2024-03-22 21:47:51.000000+00,,,MISSED,2024-03-22 21:52:51.000000+00,
886,496,10,1,2024-04-09 13:19:14.000000+00,,,MISSED,2024-04-09 13:24:14.000000+00,
887,496,10,2,2024-04-09 21:19:14.000000+00,,,MISSED,2024-04-09 21:24:14.000000+00,
888,496,10,3,2024-04-10 05:19:14.000000+00,2024-04-10 05:19:28.000000+00,2024-04-10 05:21:38.000000+00,ANSWERED,2024-04-10 05:24:14.000000+00,
889,497,6,1,2024-04-23 13:27:30.000000+00,,,MISSED,2024-04-23 13:32:30.000000+00,
890,497,6,2,2024-04-23 17:27:30.000000+00,,,MISSED,2024-04-23 17:32:30.000000+00,
891,497,6,3,2024-04-23 21:27:30.000000+00,2024-04-23 21:27:40.000000+00,2024-04-23 21:30:43.000000+00,ANSWERED,2024-04-23 21:32:30.000000+00,
892,498,6,1,2024-05-02 10:40:41.000000+00,,,MISSED,2024-05-02 10:45:41.000000+00,
893,498,6,2,2024-05-02 14:40:41.000000+00,2024-05-02 14:40:53.000000+00,2024-05-02 14:43:07.000000+00,ANSWERED,2024-05-02 14:45:41.000000+00,
894,499,7,1,2024-05-07 12:57:44.000000+00,2024-05-07 12:57:56.000000+00,2024-05-07 13:01:17.000000+00,ANSWERED,2024-05-07 13:02:44.000000+00,
895,500,7,1,2024-05-15 17:12:37.000000+00,,,MISSED,2024-05-15 17:17:37.000000+00,
896,500,7,2,2024-05-15 21:12:37.000000+00,2024-05-15 21:12:51.000000+00,2024-05-15 21:15:05.000000+00,ANSWERED,2024-05-15 21:17:37.000000+00,
897,501,8,1,2024-05-21 16:54:52.000000+00,2024-05-21 16:55:14.000000+00,2024-05-21 16:59:04.000000+00,ANSWERED,2024-05-21 16:59:52.000000+00,
898,502,10,1,2024-05-30 15:05:48.000000+00,2024-05-30 15:06:00.000000+00,2024-05-30 15:09:36.000000+00,ANSWERED,2024-05-30 15:10:48.000000+00,
899,503,9,1,2024-06-04 12:41:50.000000+00,2024-06-04 12:42:00.000000+00,2024-06-04 12:45:17.000000+00,ANSWERED,2024-06-04 12:46:50.000000+00,
900,504,8,1,2024-06-10 11:02:35.000000+00,2024-06-10 11:02:55.000000+00,2024-06-10 11:05:43.000000+00,ANSWERED,2024-06-10 11:07:35.000000+00,
901,505,10,1,2024-07-31 14:32:34.000000+00,2024-07-31 14:32:47.000000+00,2024-07-31 14:36:43.000000+00,ANSWERED,2024-07-31 14:37:34.000000+00,
902,506,9,1,2024-08-22 16:13:00.000000+00,2024-08-22 16:13:09.000000+00,2024-08-22 16:16:28.000000+00,ANSWERED,2024-08-22 16:18:00.000000+00,
903,507,9,1,2024-08-27 17:00:29.000000+00,2024-08-27 17:00:47.000000+00,2024-08-27 17:04:19.000000+00,ANSWERED,2024-08-27 17:05:29.000000+00,
904,508,9,1,2024-09-13 14:41:31.000000+00,,,MISSED,2024-09-13 14:46:31.000000+00,
905,508,9,2,2024-09-13 18:41:31.000000+00,2024-09-13 18:41:55.000000+00,2024-09-13 18:45:53.000000+00,ANSWERED,2024-09-13 18:46:31.000000+00,
906,509,10,1,2024-09-18 13:28:07.000000+00,,,MISSED,2024-09-18 13:33:07.000000+00,
907,509,10,2,2024-09-18 15:28:07.000000+00,2024-09-18 15:28:22.000000+00,2024-09-18 15:32:21.000000+00,ANSWERED,2024-09-18 15:33:07.000000+00,
908,510,9,1,2024-10-12 13:45:47.000000+00,2024-10-12 13:46:01.000000+00,2024-10-12 13:49:20.000000+00,ANSWERED,2024-10-12 13:50:47.000000+00,
909,511,10,1,2024-10-14 12:27:51.000000+00,2024-10-14 12:28:05.000000+00,2024-10-14 12:31:18.000000+00,ANSWERED,2024-10-14 12:32:51.000000+00,
910,512,8,1,2024-10-14 12:08:42.000000+00,2024-10-14 12:08:56.000000+00,2024-10-14 12:11:39.000000+00,ANSWERED,2024-10-14 12:13:42.000000+00,
911,513,6,1,2024-12-16 12:21:00.000000+00,,,MISSED,2024-12-16 12:26:00.000000+00,
912,513,6,2,2024-12-16 20:21:00.000000+00,2024-12-16 20:21:13.000000+00,2024-12-16 20:24:37.000000+00,ANSWERED,2024-12-16 20:26:00.000000+00,
913,514,9,1,2024-12-17 14:56:33.000000+00,2024-12-17 14:56:50.000000+00,2024-12-17 15:00:42.000000+00,ANSWERED,2024-12-17 15:01:33.000000+00,
914,515,10,1,2024-12-26 13:45:10.000000+00,,,MISSED,2024-12-26 13:50:10.000000+00,
915,515,10,2,2024-12-26 15:45:10.000000+00,,,MISSED,2024-12-26 15:50:10.000000+00,
916,515,10,3,2024-12-26 17:45:10.000000+00,,,MISSED,2024-12-26 17:50:10.000000+00,
917,516,10,1,2024-12-29 16:53:59.000000+00,,,MISSED,2024-12-29 16:58:59.000000+00,
918,516,10,2,2024-12-29 20:53:59.000000+00,2024-12-29 20:54:12.000000+00,2024-12-29 20:56:48.000000+00,ANSWERED,2024-12-29 20:58:59.000000+00,
919,517,9,1,2025-01-29 19:33:24.000000+00,2025-01-29 19:33:32.000000+00,2025-01-29 19:36:08.000000+00,ANSWERED,2025-01-29 19:38:24.000000+00,
920,518,10,1,2025-02-01 11:46:37.000000+00,,,MISSED,2025-02-01 11:51:37.000000+00,
921,518,10,2,2025-02-01 15:46:37.000000+00,2025-02-01 15:46:57.000000+00,2025-02-01 15:50:24.000000+00,ANSWERED,2025-02-01 15:51:37.000000+00,
922,519,6,1,2025-02-08 16:05:26.000000+00,,,MISSED,2025-02-08 16:10:26.000000+00,
923,519,6,2,2025-02-09 00:05:26.000000+00,2025-02-09 00:05:44.000000+00,2025-02-09 00:08:01.000000+00,ANSWERED,2025-02-09 00:10:26.000000+00,
924,520,9,1,2025-02-23 10:43:42.000000+00,,,MISSED,2025-02-23 10:48:42.000000+00,
925,520,9,2,2025-02-23 18:43:42.000000+00,2025-02-23 18:44:00.000000+00,2025-02-23 18:47:13.000000+00,ANSWERED,2025-02-23 18:48:42.000000+00,
926,521,8,1,2025-03-02 14:16:57.000000+00,,,MISSED,2025-03-02 14:21:57.000000+00,
927,521,8,2,2025-03-02 16:16:57.000000+00,,,MISSED,2025-03-02 16:21:57.000000+00,
928,521,8,3,2025-03-02 18:16:57.000000+00,2025-03-02 18:17:14.000000+00,2025-03-02 18:19:33.000000+00,ANSWERED,2025-03-02 18:21:57.000000+00,
929,522,8,1,2025-03-11 15:54:20.000000+00,2025-03-11 15:54:34.000000+00,2025-03-11 15:56:36.000000+00,ANSWERED,2025-03-11 15:59:20.000000+00,
930,523,7,1,2025-04-01 12:09:31.000000+00,,,MISSED,2025-04-01 12:14:31.000000+00,
931,523,7,2,2025-04-01 14:09:31.000000+00,,,MISSED,2025-04-01 14:14:31.000000+00,
932,523,7,3,2025-04-01 16:09:31.000000+00,2025-04-01 16:09:50.000000+00,2025-04-01 16:12:36.000000+00,ANSWERED,2025-04-01 16:14:31.000000+00,
933,524,8,1,2025-05-24 18:50:16.000000+00,,,MISSED,2025-05-24 18:55:16.000000+00,
934,524,8,2,2025-05-24 20:50:16.000000+00,,,MISSED,2025-05-24 20:55:16.000000+00,
935,524,8,3,2025-05-24 22:50:16.000000+00,,,MISSED,2025-05-24 22:55:16.000000+00,
936,524,8,4,2025-05-25 00:50:16.000000+00,,,MISSED,2025-05-25 00:55:16.000000+00,
937,524,8,5,2025-05-25 02:50:16.000000+00,,,MISSED,2025-05-25 02:55:16.000000+00,
938,525,8,1,2025-06-16 18:47:24.000000+00,2025-06-16 18:47:32.000000+00,2025-06-16 18:51:06.000000+00,ANSWERED,2025-06-16 18:52:24.000000+00,
939,526,9,1,2025-08-08 15:56:50.000000+00,,,MISSED,2025-08-08 16:01:50.000000+00,
940,526,9,2,2025-08-08 17:56:50.000000+00,2025-08-08 17:57:09.000000+00,2025-08-08 17:59:36.000000+00,ANSWERED,2025-08-08 18:01:50.000000+00,
941,527,8,1,2025-08-17 14:46:05.000000+00,2025-08-17 14:46:28.000000+00,2025-08-17 14:49:56.000000+00,ANSWERED,2025-08-17 14:51:05.000000+00,
942,528,6,1,2025-08-31 13:29:57.000000+00,,,MISSED,2025-08-31 13:34:57.000000+00,
943,528,6,2,2025-08-31 15:29:57.000000+00,2025-08-31 15:30:08.000000+00,2025-08-31 15:33:47.000000+00,ANSWERED,2025-08-31 15:34:57.000000+00,
944,529,6,1,2025-09-11 14:36:24.000000+00,,,MISSED,2025-09-11 14:41:24.000000+00,
945,529,6,2,2025-09-11 18:36:24.000000+00,,,MISSED,2025-09-11 18:41:24.000000+00,
946,529,6,3,2025-09-11 22:36:24.000000+00,,,MISSED,2025-09-11 22:41:24.000000+00,
947,529,6,4,2025-09-12 02:36:24.000000+00,,,MISSED,2025-09-12 02:41:24.000000+00,
948,530,6,1,2025-09-13 14:18:51.000000+00,,,MISSED,2025-09-13 14:23:51.000000+00,
949,530,6,2,2025-09-13 18:18:51.000000+00,,,MISSED,2025-09-13 18:23:51.000000+00,
950,530,6,3,2025-09-13 22:18:51.000000+00,,,MISSED,2025-09-13 22:23:51.000000+00,
951,531,10,1,2025-09-14 17:44:02.000000+00,,,MISSED,2025-09-14 17:49:02.000000+00,
952,531,10,2,2025-09-14 19:44:02.000000+00,,,MISSED,2025-09-14 19:49:02.000000+00,
953,531,10,3,2025-09-14 21:44:02.000000+00,2025-09-14 21:44:20.000000+00,2025-09-14 21:47:30.000000+00,ANSWERED,2025-09-14 21:49:02.000000+00,
954,532,8,1,2025-09-19 15:57:52.000000+00,,,MISSED,2025-09-19 16:02:52.000000+00,
955,532,8,2,2025-09-19 19:57:52.000000+00,,,MISSED,2025-09-19 20:02:52.000000+00,
956,532,8,3,2025-09-19 23:57:52.000000+00,,,MISSED,2025-09-20 00:02:52.000000+00,
957,533,10,1,2025-10-02 19:48:25.000000+00,,,MISSED,2025-10-02 19:53:25.000000+00,
958,533,10,2,2025-10-02 23:48:25.000000+00,2025-10-02 23:48:39.000000+00,2025-10-02 23:50:55.000000+00,ANSWERED,2025-10-02 23:53:25.000000+00,
959,534,7,1,2025-10-07 13:49:23.000000+00,,,MISSED,2025-10-07 13:54:23.000000+00,
960,534,7,2,2025-10-07 15:49:23.000000+00,,,MISSED,2025-10-07 15:54:23.000000+00,
961,534,7,3,2025-10-07 17:49:23.000000+00,2025-10-07 17:49:33.000000+00,2025-10-07 17:52:06.000000+00,ANSWERED,2025-10-07 17:54:23.000000+00,
962,535,9,1,2025-10-16 09:36:05.000000+00,,,MISSED,2025-10-16 09:41:05.000000+00,
963,535,9,2,2025-10-16 17:36:05.000000+00,2025-10-16 17:36:17.000000+00,2025-10-16 17:39:56.000000+00,ANSWERED,2025-10-16 17:41:05.000000+00,
964,536,8,1,2025-10-30 15:38:28.000000+00,2025-10-30 15:38:37.000000+00,2025-10-30 15:41:38.000000+00,ANSWERED,2025-10-30 15:43:28.000000+00,
965,537,8,1,2025-11-13 16:24:22.000000+00,2025-11-13 16:24:35.000000+00,2025-11-13 16:27:21.000000+00,ANSWERED,2025-11-13 16:29:22.000000+00,
966,538,9,1,2025-11-18 11:08:12.000000+00,2025-11-18 11:08:35.000000+00,2025-11-18 11:11:46.000000+00,ANSWERED,2025-11-18 11:13:12.000000+00,
967,539,9,1,2025-11-22 12:56:56.000000+00,,,MISSED,2025-11-22 13:01:56.000000+00,
968,539,9,2,2025-11-22 14:56:56.000000+00,,,MISSED,2025-11-22 15:01:56.000000+00,
969,539,9,3,2025-11-22 16:56:56.000000+00,,,MISSED,2025-11-22 17:01:56.000000+00,
970,540,10,1,2025-12-15 18:51:28.000000+00,,,MISSED,2025-12-15 18:56:28.000000+00,
971,540,10,2,2025-12-15 20:51:28.000000+00,2025-12-15 20:51:38.000000+00,2025-12-15 20:54:34.000000+00,ANSWERED,2025-12-15 20:56:28.000000+00,
972,541,7,1,2024-01-18 16:07:27.000000+00,2024-01-18 16:07:35.000000+00,2024-01-18 16:11:25.000000+00,ANSWERED,2024-01-18 16:12:27.000000+00,
973,542,10,1,2024-02-13 16:18:08.000000+00,2024-02-13 16:18:20.000000+00,2024-02-13 16:20:36.000000+00,ANSWERED,2024-02-13 16:23:08.000000+00,
974,543,10,1,2024-02-27 16:06:29.000000+00,,,MISSED,2024-02-27 16:11:29.000000+00,
975,544,7,1,2024-03-18 13:49:21.000000+00,2024-03-18 13:49:34.000000+00,2024-03-18 13:52:07.000000+00,ANSWERED,2024-03-18 13:54:21.000000+00,
976,545,6,1,2024-04-16 18:48:23.000000+00,,,MISSED,2024-04-16 18:53:23.000000+00,
977,545,6,2,2024-04-16 22:48:23.000000+00,2024-04-16 22:48:31.000000+00,2024-04-16 22:51:58.000000+00,ANSWERED,2024-04-16 22:53:23.000000+00,
978,546,7,1,2024-04-23 15:54:13.000000+00,2024-04-23 15:54:30.000000+00,2024-04-23 15:58:00.000000+00,ANSWERED,2024-04-23 15:59:13.000000+00,
979,547,10,1,2024-04-23 14:02:17.000000+00,2024-04-23 14:02:28.000000+00,2024-04-23 14:04:35.000000+00,ANSWERED,2024-04-23 14:07:17.000000+00,
980,548,9,1,2024-04-29 14:39:43.000000+00,2024-04-29 14:40:03.000000+00,2024-04-29 14:42:49.000000+00,ANSWERED,2024-04-29 14:44:43.000000+00,
981,549,7,1,2024-05-02 11:09:06.000000+00,,,MISSED,2024-05-02 11:14:06.000000+00,
982,549,7,2,2024-05-02 15:09:06.000000+00,,,MISSED,2024-05-02 15:14:06.000000+00,
983,549,7,3,2024-05-02 19:09:06.000000+00,2024-05-02 19:09:28.000000+00,2024-05-02 19:12:40.000000+00,ANSWERED,2024-05-02 19:14:06.000000+00,
984,550,8,1,2024-05-18 14:13:30.000000+00,2024-05-18 14:13:47.000000+00,2024-05-18 14:17:41.000000+00,ANSWERED,2024-05-18 14:18:30.000000+00,
985,551,10,1,2024-05-18 19:46:21.000000+00,,,MISSED,2024-05-18 19:51:21.000000+00,
