id,issue_id,assignment_id,raised_by_supervisor_id,target_solver_id,complaint_details,complaint_image_url,created_at,updated_at
1054,260,243,2,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1054.jpg,2022-10-24 18:11:42.000000+00,2022-10-25 08:11:42.000000+00
1055,5925,5622,1,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1055.jpg,2025-06-27 10:37:28.000000+00,2025-06-27 17:37:28.000000+00
1056,3471,3298,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1056.jpg,2022-10-07 18:05:27.000000+00,2022-10-08 08:05:27.000000+00
1057,4965,4708,2,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1057.jpg,2025-08-13 13:12:53.000000+00,2025-08-14 06:12:53.000000+00
1058,9146,8706,1,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1058.jpg,2022-01-22 11:26:44.000000+00,2022-01-23 00:26:44.000000+00
1059,7781,7402,3,8,Improper repair done.,https://storage.facility.com/complaints/comp_1059.jpg,2024-05-02 16:10:10.000000+00,2024-05-03 03:10:10.000000+00
1060,9675,9204,2,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1060.jpg,2025-05-11 17:27:25.000000+00,2025-05-11 18:27:25.000000+00
1061,9431,8974,2,6,Improper repair done.,https://storage.facility.com/complaints/comp_1061.jpg,2025-01-01 23:31:53.000000+00,2025-01-02 06:31:53.000000+00
1062,1340,1262,2,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1062.jpg,2025-01-05 11:17:36.000000+00,2025-01-05 23:17:36.000000+00
1063,2299,2169,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1063.jpg,2023-01-29 18:21:03.000000+00,2023-01-30 02:21:03.000000+00
1064,3684,3486,1,9,Improper repair done.,https://storage.facility.com/complaints/comp_1064.jpg,2025-03-21 15:52:15.000000+00,2025-03-21 19:52:15.000000+00
1065,8361,7955,1,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1065.jpg,2024-05-06 15:56:21.000000+00,2024-05-07 02:56:21.000000+00
1066,6918,6577,2,9,Improper repair done.,https://storage.facility.com/complaints/comp_1066.jpg,2023-03-02 12:13:59.000000+00,2023-03-03 02:13:59.000000+00
1067,1201,1125,1,6,Improper repair done.,https://storage.facility.com/complaints/comp_1067.jpg,2022-06-29 09:43:11.000000+00,2022-06-29 15:43:11.000000+00
1068,5795,5499,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1068.jpg,2023-12-16 14:57:30.000000+00,2023-12-17 12:57:30.000000+00
1069,3062,2905,2,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1069.jpg,2025-07-15 13:25:21.000000+00,2025-07-16 12:25:21.000000+00
1070,7678,7302,2,7,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1070.jpg,2022-05-24 18:27:34.000000+00,2022-05-24 22:27:34.000000+00
1071,8365,7958,2,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1071.jpg,2022-03-23 11:15:30.000000+00,2022-03-23 19:15:30.000000+00
1072,5170,4906,2,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1072.jpg,2022-12-04 19:51:42.000000+00,2022-12-05 14:51:42.000000+00
1073,8860,8433,1,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1073.jpg,2023-11-04 10:17:45.000000+00,2023-11-05 06:17:45.000000+00
1074,9388,8935,1,10,Improper repair done.,https://storage.facility.com/complaints/comp_1074.jpg,2023-12-25 13:37:18.000000+00,2023-12-26 07:37:18.000000+00
1075,573,540,3,8,Improper repair done.,https://storage.facility.com/complaints/comp_1075.jpg,2023-08-13 09:53:27.000000+00,2023-08-14 01:53:27.000000+00
1076,4588,4345,1,9,Improper repair done.,https://storage.facility.com/complaints/comp_1076.jpg,2022-08-13 14:37:26.000000+00,2022-08-13 18:37:26.000000+00
1077,9998,9521,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1077.jpg,2022-08-19 14:46:13.000000+00,2022-08-20 06:46:13.000000+00
1078,8628,8205,1,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1078.jpg,2023-03-19 11:24:56.000000+00,2023-03-20 08:24:56.000000+00
1079,5506,5231,1,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1079.jpg,2023-12-31 10:43:30.000000+00,2024-01-01 08:43:30.000000+00
1080,1518,1428,1,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1080.jpg,2023-01-21 15:03:01.000000+00,2023-01-21 16:03:01.000000+00
1081,7790,7412,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1081.jpg,2023-10-09 12:09:01.000000+00,2023-10-09 13:09:01.000000+00
1082,6710,6375,1,6,Improper repair done.,https://storage.facility.com/complaints/comp_1082.jpg,2022-04-04 19:07:17.000000+00,2022-04-05 05:07:17.000000+00
1083,8816,8392,2,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1083.jpg,2023-10-30 15:19:38.000000+00,2023-10-31 02:19:38.000000+00
1084,9878,9411,3,7,Improper repair done.,https://storage.facility.com/complaints/comp_1084.jpg,2022-12-19 18:54:58.000000+00,2022-12-20 10:54:58.000000+00
1085,4153,3934,2,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1085.jpg,2024-12-17 15:55:01.000000+00,2024-12-18 04:55:01.000000+00
1086,1687,1592,3,8,Improper repair done.,https://storage.facility.com/complaints/comp_1086.jpg,2025-06-13 02:29:28.000000+00,2025-06-13 22:29:28.000000+00
1087,9100,8662,1,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1087.jpg,2025-11-17 09:03:49.000000+00,2025-11-17 11:03:49.000000+00
1088,1198,1122,2,9,Improper repair done.,https://storage.facility.com/complaints/comp_1088.jpg,2025-11-01 15:05:16.000000+00,2025-11-02 14:05:16.000000+00
1089,9876,9409,3,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1089.jpg,2022-06-22 17:24:56.000000+00,2022-06-23 07:24:56.000000+00
1090,1328,1249,1,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1090.jpg,2023-09-03 12:14:00.000000+00,2023-09-04 02:14:00.000000+00
1091,9759,9293,3,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1091.jpg,2024-11-15 15:37:02.000000+00,2024-11-16 11:37:02.000000+00
1092,4943,4687,1,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1092.jpg,2023-10-09 10:14:01.000000+00,2023-10-10 00:14:01.000000+00
1093,4298,4068,3,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1093.jpg,2025-08-22 10:58:46.000000+00,2025-08-22 15:58:46.000000+00
1094,2605,2464,3,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1094.jpg,2023-05-31 17:58:53.000000+00,2023-06-01 07:58:53.000000+00
1095,9960,9485,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1095.jpg,2025-06-27 13:30:03.000000+00,2025-06-28 01:30:03.000000+00
1096,2672,2533,2,9,Improper repair done.,https://storage.facility.com/complaints/comp_1096.jpg,2022-12-23 19:07:09.000000+00,2022-12-23 23:07:09.000000+00
1097,497,462,3,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1097.jpg,2022-03-02 17:54:36.000000+00,2022-03-03 09:54:36.000000+00
1098,848,797,1,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1098.jpg,2022-11-25 09:27:03.000000+00,2022-11-25 22:27:03.000000+00
1099,3057,2901,1,6,Improper repair done.,https://storage.facility.com/complaints/comp_1099.jpg,2023-02-19 15:15:34.000000+00,2023-02-20 06:15:34.000000+00
1100,7983,7594,2,9,Improper repair done.,https://storage.facility.com/complaints/comp_1100.jpg,2022-11-14 18:47:04.000000+00,2022-11-15 18:47:04.000000+00
1101,7104,6754,1,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1101.jpg,2023-07-27 17:31:26.000000+00,2023-07-28 04:31:26.000000+00
1102,3308,3141,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1102.jpg,2024-11-28 09:46:41.000000+00,2024-11-29 03:46:41.000000+00
1103,3086,2928,3,8,Improper repair done.,https://storage.facility.com/complaints/comp_1103.jpg,2023-11-20 11:06:33.000000+00,2023-11-21 04:06:33.000000+00
1104,2973,2820,2,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1104.jpg,2025-08-19 13:28:23.000000+00,2025-08-20 05:28:23.000000+00
1105,3307,3140,2,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1105.jpg,2023-05-02 10:00:28.000000+00,2023-05-02 12:00:28.000000+00
1106,9708,9241,3,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1106.jpg,2024-08-11 14:13:32.000000+00,2024-08-12 06:13:32.000000+00
1107,543,509,3,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1107.jpg,2023-12-05 00:36:18.000000+00,2023-12-05 19:36:18.000000+00
1108,1523,1432,2,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1108.jpg,2025-05-10 11:58:19.000000+00,2025-05-11 10:58:19.000000+00
1109,8946,8515,2,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1109.jpg,2025-02-22 11:36:25.000000+00,2025-02-22 12:36:25.000000+00
1110,7848,7464,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1110.jpg,2022-03-25 16:02:12.000000+00,2022-03-25 22:02:12.000000+00
1111,9943,9471,2,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1111.jpg,2025-06-19 00:15:44.000000+00,2025-06-20 00:15:44.000000+00
1112,5179,4914,3,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1112.jpg,2023-07-09 00:57:23.000000+00,2023-07-09 19:57:23.000000+00
1113,643,610,3,8,Improper repair done.,https://storage.facility.com/complaints/comp_1113.jpg,2023-04-26 18:38:44.000000+00,2023-04-27 00:38:44.000000+00
1114,2596,2456,1,9,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1114.jpg,2025-01-19 18:31:56.000000+00,2025-01-20 15:31:56.000000+00
1115,5494,5219,3,8,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1115.jpg,2024-08-31 17:25:05.000000+00,2024-09-01 06:25:05.000000+00
1116,2476,2336,3,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1116.jpg,2022-08-14 18:21:36.000000+00,2022-08-15 18:21:36.000000+00
1117,6244,5938,1,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1117.jpg,2023-04-26 15:38:23.000000+00,2023-04-27 11:38:23.000000+00
1118,6115,5809,2,8,Improper repair done.,https://storage.facility.com/complaints/comp_1118.jpg,2022-07-25 22:25:22.000000+00,2022-07-26 14:25:22.000000+00
1119,1751,1652,1,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1119.jpg,2025-01-11 01:03:28.000000+00,2025-01-12 01:03:28.000000+00
1120,5357,5089,2,6,Improper repair done.,https://storage.facility.com/complaints/comp_1120.jpg,2025-01-20 06:29:30.000000+00,2025-01-20 13:29:30.000000+00
1121,3905,3697,2,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1121.jpg,2024-01-25 17:19:28.000000+00,2024-01-26 02:19:28.000000+00
1122,8737,8314,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1122.jpg,2024-04-27 13:24:41.000000+00,2024-04-28 09:24:41.000000+00
1123,1123,1056,1,8,Improper repair done.,https://storage.facility.com/complaints/comp_1123.jpg,2024-08-13 18:49:20.000000+00,2024-08-14 16:49:20.000000+00
1124,1339,1260,2,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1124.jpg,2023-01-25 10:06:56.000000+00,2023-01-25 20:06:56.000000+00
1125,4256,4025,1,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1125.jpg,2024-04-09 13:41:31.000000+00,2024-04-10 10:41:31.000000+00
1126,9651,9186,1,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1126.jpg,2024-07-07 23:39:18.000000+00,2024-07-08 07:39:18.000000+00
1127,1933,1824,3,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1127.jpg,2024-07-30 11:36:50.000000+00,2024-07-31 07:36:50.000000+00
1128,7491,7123,3,9,Improper repair done.,https://storage.facility.com/complaints/comp_1128.jpg,2025-10-20 02:48:10.000000+00,2025-10-20 14:48:10.000000+00
1129,2190,2066,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1129.jpg,2023-06-02 17:00:19.000000+00,2023-06-03 15:00:19.000000+00
1130,4269,4039,2,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1130.jpg,2022-10-04 10:12:33.000000+00,2022-10-05 00:12:33.000000+00
1131,6435,6117,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1131.jpg,2022-09-28 15:46:45.000000+00,2022-09-29 14:46:45.000000+00
1132,23,20,2,9,Improper repair done.,https://storage.facility.com/complaints/comp_1132.jpg,2022-07-23 08:14:46.000000+00,2022-07-24 05:14:46.000000+00
1133,3760,3562,2,10,Improper repair done.,https://storage.facility.com/complaints/comp_1133.jpg,2023-03-27 15:42:31.000000+00,2023-03-27 16:42:31.000000+00
1134,5454,5183,1,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1134.jpg,2023-09-19 09:43:58.000000+00,2023-09-20 02:43:58.000000+00
1135,2361,2229,2,6,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1135.jpg,2024-01-16 16:09:49.000000+00,2024-01-17 16:09:49.000000+00
1136,4576,4334,3,7,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1136.jpg,2024-02-18 17:32:13.000000+00,2024-02-19 12:32:13.000000+00
1137,6292,5981,1,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1137.jpg,2025-09-26 15:00:11.000000+00,2025-09-27 12:00:11.000000+00
1138,1742,1644,3,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1138.jpg,2025-06-08 08:34:14.000000+00,2025-06-09 04:34:14.000000+00
1139,7539,7167,1,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1139.jpg,2023-07-06 22:40:43.000000+00,2023-07-07 19:40:43.000000+00
1140,6369,6052,2,6,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1140.jpg,2023-09-28 10:53:26.000000+00,2023-09-28 14:53:26.000000+00
1141,1703,1607,1,10,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1141.jpg,2022-03-14 15:33:13.000000+00,2022-03-14 20:33:13.000000+00
1142,8819,8395,3,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1142.jpg,2024-09-17 11:27:20.000000+00,2024-09-17 19:27:20.000000+00
1143,6174,5870,1,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1143.jpg,2024-11-17 18:10:55.000000+00,2024-11-18 01:10:55.000000+00
1144,5124,4860,3,10,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1144.jpg,2023-08-16 08:05:53.000000+00,2023-08-17 08:05:53.000000+00
1145,5819,5522,1,8,Improper repair done.,https://storage.facility.com/complaints/comp_1145.jpg,2025-08-02 10:52:39.000000+00,2025-08-02 16:52:39.000000+00
1146,2540,2400,3,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1146.jpg,2023-06-27 14:38:04.000000+00,2023-06-28 04:38:04.000000+00
1147,8202,7803,1,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1147.jpg,2024-08-18 10:55:57.000000+00,2024-08-19 06:55:57.000000+00
1148,2733,2589,3,9,Improper repair done.,https://storage.facility.com/complaints/comp_1148.jpg,2024-10-04 14:17:51.000000+00,2024-10-05 14:17:51.000000+00
1149,8637,8214,2,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1149.jpg,2023-07-19 13:36:09.000000+00,2023-07-19 21:36:09.000000+00
1150,1471,1384,2,7,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1150.jpg,2025-12-01 16:24:27.000000+00,2025-12-02 02:24:27.000000+00
1151,301,279,3,7,Improper repair done.,https://storage.facility.com/complaints/comp_1151.jpg,2025-05-28 07:42:23.000000+00,2025-05-28 11:42:23.000000+00
1152,3941,3734,3,9,Improper repair done.,https://storage.facility.com/complaints/comp_1152.jpg,2022-06-25 10:31:34.000000+00,2022-06-26 05:31:34.000000+00
1153,794,747,2,6,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1153.jpg,2024-03-15 14:36:35.000000+00,2024-03-15 23:36:35.000000+00
1154,3531,3353,2,10,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1154.jpg,2022-02-20 11:30:23.000000+00,2022-02-20 15:30:23.000000+00
1155,9100,8662,1,8,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1155.jpg,2025-11-12 09:03:49.000000+00,2025-11-12 10:03:49.000000+00
1156,8329,7922,1,8,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1156.jpg,2025-08-17 12:50:08.000000+00,2025-08-17 16:50:08.000000+00
1157,3935,3728,2,9,Work quality not satisfactory.,https://storage.facility.com/complaints/comp_1157.jpg,2022-06-14 10:29:07.000000+00,2022-06-15 02:29:07.000000+00
1158,2665,2526,1,9,Issue persists after claimed resolution.,https://storage.facility.com/complaints/comp_1158.jpg,2024-01-15 09:09:33.000000+00,2024-01-15 21:09:33.000000+00
1159,1909,1800,1,6,Improper repair done.,https://storage.facility.com/complaints/comp_1159.jpg,2023-02-22 12:38:44.000000+00,2023-02-22 14:38:44.000000+00
1160,4768,4521,3,7,Solver did not respond on time.,https://storage.facility.com/complaints/comp_1160.jpg,2022-04-24 06:09:18.000000+00,2022-04-24 08:09:18.000000+00
