id,assignment_id,solver_id,attempt_number,initiated_at,answered_at,ended_at,status,updated_at,call_sid
3810,2002,7,3,2022-08-19 21:30:04.000000+00,2022-08-19 21:30:13.000000+00,2022-08-19 21:31:55.000000+00,ANSWERED,2022-08-19 21:31:55.000000+00,
3811,2003,10,1,2025-07-28 03:09:27.000000+00,2025-07-28 03:09:51.000000+00,2025-07-28 03:14:25.000000+00,ANSWERED,2025-07-28 03:14:25.000000+00,
3812,2004,9,1,2024-07-31 04:40:21.000000+00,,,MISSED,2024-07-31 04:42:21.000000+00,
3813,2004,9,2,2024-07-31 12:40:21.000000+00,,,MISSED,2024-07-31 12:42:21.000000+00,
3814,2004,9,3,2024-07-31 20:40:21.000000+00,,,MISSED,2024-07-31 20:42:21.000000+00,
3815,2004,9,4,2024-08-01 04:40:21.000000+00,,,MISSED,2024-08-01 04:42:21.000000+00,
3816,2004,9,5,2024-08-01 12:40:21.000000+00,,,MISSED,2024-08-01 12:42:21.000000+00,
3817,2005,6,1,2024-08-02 05:40:21.000000+00,,,MISSED,2024-08-02 05:42:21.000000+00,
3818,2005,6,2,2024-08-02 13:40:21.000000+00,,,MISSED,2024-08-02 13:42:21.000000+00,
3819,2005,6,3,2024-08-02 21:40:21.000000+00,,,MISSED,2024-08-02 21:42:21.000000+00,
3820,2005,6,4,2024-08-03 05:40:21.000000+00,,,MISSED,2024-08-03 05:42:21.000000+00,
3821,2006,6,1,2022-03-21 11:29:36.000000+00,2022-03-21 11:29:54.000000+00,2022-03-21 11:33:17.000000+00,ANSWERED,2022-03-21 11:33:17.000000+00,
3822,2007,6,1,2023-01-25 08:12:08.000000+00,,,MISSED,2023-01-25 08:14:08.000000+00,
3823,2007,6,2,2023-01-25 16:12:08.000000+00,2023-01-25 16:12:23.000000+00,2023-01-25 16:17:11.000000+00,ANSWERED,2023-01-25 16:17:11.000000+00,
3824,2008,9,1,2025-03-15 17:57:32.000000+00,,,MISSED,2025-03-15 17:59:32.000000+00,
3825,2008,9,2,2025-03-15 19:57:32.000000+00,2025-03-15 19:57:45.000000+00,2025-03-15 20:02:31.000000+00,ANSWERED,2025-03-15 20:02:31.000000+00,
3826,2009,7,1,2025-06-15 14:55:09.000000+00,,,MISSED,2025-06-15 14:57:09.000000+00,
3827,2009,7,2,2025-06-15 16:55:09.000000+00,,,MISSED,2025-06-15 16:57:09.000000+00,
3828,2009,7,3,2025-06-15 18:55:09.000000+00,2025-06-15 18:55:29.000000+00,2025-06-15 18:58:54.000000+00,ANSWERED,2025-06-15 18:58:54.000000+00,
3829,2010,6,1,2023-12-08 17:51:18.000000+00,,,MISSED,2023-12-08 17:53:18.000000+00,
3830,2010,6,2,2023-12-09 01:51:18.000000+00,2023-12-09 01:51:43.000000+00,2023-12-09 01:55:53.000000+00,ANSWERED,2023-12-09 01:55:53.000000+00,
3831,2011,9,1,2025-01-07 10:35:13.000000+00,,,MISSED,2025-01-07 10:37:13.000000+00,
3832,2011,9,2,2025-01-07 18:35:13.000000+00,,,MISSED,2025-01-07 18:37:13.000000+00,
3833,2012,9,1,2024-12-15 06:46:03.000000+00,2024-12-15 06:46:26.000000+00,2024-12-15 06:51:19.000000+00,ANSWERED,2024-12-15 06:51:19.000000+00,
3834,2013,6,1,2024-05-14 10:05:15.000000+00,,,MISSED,2024-05-14 10:07:15.000000+00,
3835,2013,6,2,2024-05-14 14:05:15.000000+00,2024-05-14 14:05:27.000000+00,2024-05-14 14:09:00.000000+00,ANSWERED,2024-05-14 14:09:00.000000+00,
3836,2014,10,1,2024-10-24 13:17:58.000000+00,,,INITIATED,2024-10-24 13:17:58.000000+00,
3837,2015,6,1,2025-05-20 11:45:25.000000+00,,,MISSED,2025-05-20 11:47:25.000000+00,
3838,2015,6,2,2025-05-20 15:45:25.000000+00,,,MISSED,2025-05-20 15:47:25.000000+00,
3839,2015,6,3,2025-05-20 19:45:25.000000+00,2025-05-20 19:45:42.000000+00,2025-05-20 19:50:19.000000+00,ANSWERED,2025-05-20 19:50:19.000000+00,
3840,2016,9,1,2024-10-28 08:58:14.000000+00,2024-10-28 08:58:31.000000+00,2024-10-28 09:01:01.000000+00,ANSWERED,2024-10-28 09:01:01.000000+00,
3841,2017,10,1,2025-01-08 13:13:54.000000+00,,,MISSED,2025-01-08 13:15:54.000000+00,
3842,2017,10,2,2025-01-08 21:13:54.000000+00,,,MISSED,2025-01-08 21:15:54.000000+00,
3843,2017,10,3,2025-01-09 05:13:54.000000+00,,,MISSED,2025-01-09 05:15:54.000000+00,
3844,2017,10,4,2025-01-09 13:13:54.000000+00,,,MISSED,2025-01-09 13:15:54.000000+00,
3845,2018,7,1,2025-01-10 20:13:54.000000+00,,,MISSED,2025-01-10 20:15:54.000000+00,
3846,2018,7,2,2025-01-11 04:13:54.000000+00,,,MISSED,2025-01-11 04:15:54.000000+00,
3847,2018,7,3,2025-01-11 12:13:54.000000+00,,,MISSED,2025-01-11 12:15:54.000000+00,
3848,2019,6,1,2023-06-16 11:08:23.000000+00,2023-06-16 11:08:42.000000+00,2023-06-16 11:11:54.000000+00,ANSWERED,2023-06-16 11:11:54.000000+00,
3849,2020,8,1,2022-08-24 17:23:50.000000+00,,,INITIATED,2022-08-24 17:23:50.000000+00,
3850,2021,10,1,2022-05-19 09:31:54.000000+00,,,INITIATED,2022-05-19 09:31:54.000000+00,
3851,2022,6,1,2026-01-10 14:55:05.000000+00,,,MISSED,2026-01-10 14:57:05.000000+00,
3852,2022,6,2,2026-01-10 18:55:05.000000+00,,,MISSED,2026-01-10 18:57:05.000000+00,
3853,2022,6,3,2026-01-10 22:55:05.000000+00,,,MISSED,2026-01-10 22:57:05.000000+00,
3854,2023,9,1,2026-01-12 01:55:05.000000+00,,,MISSED,2026-01-12 01:57:05.000000+00,
3855,2023,9,2,2026-01-12 05:55:05.000000+00,,,MISSED,2026-01-12 05:57:05.000000+00,
3856,2023,9,3,2026-01-12 09:55:05.000000+00,2026-01-12 09:55:13.000000+00,2026-01-12 09:58:51.000000+00,ANSWERED,2026-01-12 09:58:51.000000+00,
3857,2024,9,1,2025-06-19 10:41:19.000000+00,,,MISSED,2025-06-19 10:43:19.000000+00,
3858,2024,9,2,2025-06-19 14:41:19.000000+00,,,MISSED,2025-06-19 14:43:19.000000+00,
3859,2024,9,3,2025-06-19 18:41:19.000000+00,,,MISSED,2025-06-19 18:43:19.000000+00,
3860,2024,9,4,2025-06-19 22:41:19.000000+00,,,MISSED,2025-06-19 22:43:19.000000+00,
3861,2024,9,5,2025-06-20 02:41:19.000000+00,,,MISSED,2025-06-20 02:43:19.000000+00,
3862,2025,9,1,2025-08-26 15:58:51.000000+00,,,MISSED,2025-08-26 16:00:51.000000+00,
3863,2025,9,2,2025-08-26 23:58:51.000000+00,2025-08-26 23:59:16.000000+00,2025-08-27 00:03:27.000000+00,ANSWERED,2025-08-27 00:03:27.000000+00,
3864,2026,7,1,2022-10-19 11:41:44.000000+00,,,INITIATED,2022-10-19 11:41:44.000000+00,
3865,2027,10,1,2025-04-26 10:45:29.000000+00,,,MISSED,2025-04-26 10:47:29.000000+00,
3866,2027,10,2,2025-04-26 14:45:29.000000+00,,,MISSED,2025-04-26 14:47:29.000000+00,
3867,2027,10,3,2025-04-26 18:45:29.000000+00,2025-04-26 18:45:50.000000+00,2025-04-26 18:50:14.000000+00,ANSWERED,2025-04-26 18:50:14.000000+00,
3868,2028,6,1,2024-04-04 09:04:28.000000+00,,,MISSED,2024-04-04 09:06:28.000000+00,
3869,2028,6,2,2024-04-04 11:04:28.000000+00,2024-04-04 11:04:40.000000+00,2024-04-04 11:06:20.000000+00,ANSWERED,2024-04-04 11:06:20.000000+00,
3870,2029,10,1,2025-12-30 09:15:00.000000+00,,,MISSED,2025-12-30 09:17:00.000000+00,
3871,2029,10,2,2025-12-30 11:15:00.000000+00,2025-12-30 11:15:21.000000+00,2025-12-30 11:18:49.000000+00,ANSWERED,2025-12-30 11:18:49.000000+00,
3872,2030,9,1,2023-11-21 12:37:14.000000+00,,,INITIATED,2023-11-21 12:37:14.000000+00,
3873,2031,10,1,2023-09-23 13:36:51.000000+00,,,MISSED,2023-09-23 13:38:51.000000+00,
3874,2031,10,2,2023-09-23 17:36:51.000000+00,2023-09-23 17:37:13.000000+00,2023-09-23 17:38:44.000000+00,ANSWERED,2023-09-23 17:38:44.000000+00,
3875,2032,10,1,2023-02-09 15:17:38.000000+00,,,MISSED,2023-02-09 15:19:38.000000+00,
3876,2032,10,2,2023-02-09 17:17:38.000000+00,,,MISSED,2023-02-09 17:19:38.000000+00,
3877,2032,10,3,2023-02-09 19:17:38.000000+00,,,MISSED,2023-02-09 19:19:38.000000+00,
3878,2033,10,1,2023-10-24 07:35:36.000000+00,,,MISSED,2023-10-24 07:37:36.000000+00,
3879,2033,10,2,2023-10-24 09:35:36.000000+00,,,MISSED,2023-10-24 09:37:36.000000+00,
3880,2033,10,3,2023-10-24 11:35:36.000000+00,,,MISSED,2023-10-24 11:37:36.000000+00,
3881,2034,8,1,2023-10-26 19:35:36.000000+00,,,MISSED,2023-10-26 19:37:36.000000+00,
3882,2034,8,2,2023-10-26 21:35:36.000000+00,,,MISSED,2023-10-26 21:37:36.000000+00,
3883,2034,8,3,2023-10-26 23:35:36.000000+00,,,MISSED,2023-10-26 23:37:36.000000+00,
3884,2035,6,1,2024-04-09 10:26:13.000000+00,2024-04-09 10:26:38.000000+00,2024-04-09 10:31:38.000000+00,ANSWERED,2024-04-09 10:31:38.000000+00,
3885,2036,8,1,2023-02-27 17:31:35.000000+00,2023-02-27 17:31:44.000000+00,2023-02-27 17:36:18.000000+00,ANSWERED,2023-02-27 17:36:18.000000+00,
3886,2037,8,1,2022-01-22 22:51:41.000000+00,,,MISSED,2022-01-22 22:53:41.000000+00,
3887,2037,8,2,2022-01-23 00:51:41.000000+00,,,MISSED,2022-01-23 00:53:41.000000+00,
3888,2037,8,3,2022-01-23 02:51:41.000000+00,2022-01-23 02:51:59.000000+00,2022-01-23 02:56:46.000000+00,ANSWERED,2022-01-23 02:56:46.000000+00,
3889,2038,6,1,2023-04-26 01:33:49.000000+00,2023-04-26 01:34:02.000000+00,2023-04-26 01:37:12.000000+00,ANSWERED,2023-04-26 01:37:12.000000+00,
3890,2039,10,1,2024-07-27 11:11:36.000000+00,,,INITIATED,2024-07-27 11:11:36.000000+00,
3891,2040,9,1,2022-11-09 10:40:21.000000+00,,,MISSED,2022-11-09 10:42:21.000000+00,
3892,2040,9,2,2022-11-09 18:40:21.000000+00,,,MISSED,2022-11-09 18:42:21.000000+00,
3893,2040,9,3,2022-11-10 02:40:21.000000+00,2022-11-10 02:40:35.000000+00,2022-11-10 02:43:00.000000+00,ANSWERED,2022-11-10 02:43:00.000000+00,
3894,2041,6,1,2022-11-11 01:40:21.000000+00,2022-11-11 01:40:32.000000+00,2022-11-11 01:45:24.000000+00,ANSWERED,2022-11-11 01:45:24.000000+00,
3895,2042,10,1,2024-09-06 10:02:37.000000+00,,,MISSED,2024-09-06 10:04:37.000000+00,
3896,2042,10,2,2024-09-06 18:02:37.000000+00,2024-09-06 18:02:45.000000+00,2024-09-06 18:06:51.000000+00,ANSWERED,2024-09-06 18:06:51.000000+00,
3897,2043,10,1,2023-04-02 17:23:04.000000+00,,,MISSED,2023-04-02 17:25:04.000000+00,
3898,2043,10,2,2023-04-02 21:23:04.000000+00,,,MISSED,2023-04-02 21:25:04.000000+00,
3899,2043,10,3,2023-04-03 01:23:04.000000+00,,,MISSED,2023-04-03 01:25:04.000000+00,
3900,2043,10,4,2023-04-03 05:23:04.000000+00,2023-04-03 05:23:16.000000+00,2023-04-03 05:26:17.000000+00,ANSWERED,2023-04-03 05:26:17.000000+00,
3901,2044,6,1,2024-11-27 10:20:35.000000+00,2024-11-27 10:20:51.000000+00,2024-11-27 10:24:04.000000+00,ANSWERED,2024-11-27 10:24:04.000000+00,
3902,2045,6,1,2022-11-27 15:40:13.000000+00,,,INITIATED,2022-11-27 15:40:13.000000+00,
3903,2046,7,1,2023-09-25 17:47:13.000000+00,2023-09-25 17:47:33.000000+00,2023-09-25 17:50:49.000000+00,ANSWERED,2023-09-25 17:50:49.000000+00,
3904,2047,10,1,2022-07-10 12:40:05.000000+00,,,INITIATED,2022-07-10 12:40:05.000000+00,
3905,2048,6,1,2022-03-29 15:30:53.000000+00,,,MISSED,2022-03-29 15:32:53.000000+00,
3906,2048,6,2,2022-03-29 23:30:53.000000+00,,,MISSED,2022-03-29 23:32:53.000000+00,
3907,2048,6,3,2022-03-30 07:30:53.000000+00,2022-03-30 07:31:05.000000+00,2022-03-30 07:33:53.000000+00,ANSWERED,2022-03-30 07:33:53.000000+00,
3908,2049,9,1,2022-12-20 10:38:28.000000+00,,,MISSED,2022-12-20 10:40:28.000000+00,
3909,2049,9,2,2022-12-20 18:38:28.000000+00,2022-12-20 18:38:46.000000+00,2022-12-20 18:41:47.000000+00,ANSWERED,2022-12-20 18:41:47.000000+00,
3910,2050,6,1,2025-07-22 14:05:24.000000+00,,,MISSED,2025-07-22 14:07:24.000000+00,
3911,2050,6,2,2025-07-22 18:05:24.000000+00,,,MISSED,2025-07-22 18:07:24.000000+00,
3912,2050,6,3,2025-07-22 22:05:24.000000+00,,,MISSED,2025-07-22 22:07:24.000000+00,
3913,2050,6,4,2025-07-23 02:05:24.000000+00,,,MISSED,2025-07-23 02:07:24.000000+00,
3914,2051,9,1,2024-07-16 10:29:20.000000+00,2024-07-16 10:29:41.000000+00,2024-07-16 10:34:37.000000+00,ANSWERED,2024-07-16 10:34:37.000000+00,
3915,2052,9,1,2023-10-06 12:49:23.000000+00,,,MISSED,2023-10-06 12:51:23.000000+00,
3916,2052,9,2,2023-10-06 14:49:23.000000+00,2023-10-06 14:49:40.000000+00,2023-10-06 14:51:48.000000+00,ANSWERED,2023-10-06 14:51:48.000000+00,
3917,2053,6,1,2025-01-03 16:28:06.000000+00,2025-01-03 16:28:20.000000+00,2025-01-03 16:33:05.000000+00,ANSWERED,2025-01-03 16:33:05.000000+00,
3918,2054,10,1,2025-09-05 13:34:27.000000+00,2025-09-05 13:34:36.000000+00,2025-09-05 13:38:22.000000+00,ANSWERED,2025-09-05 13:38:22.000000+00,
3919,2055,9,1,2025-09-06 18:11:36.000000+00,,,MISSED,2025-09-06 18:13:36.000000+00,
3920,2055,9,2,2025-09-06 22:11:36.000000+00,,,MISSED,2025-09-06 22:13:36.000000+00,
3921,2055,9,3,2025-09-07 02:11:36.000000+00,2025-09-07 02:11:51.000000+00,2025-09-07 02:14:36.000000+00,ANSWERED,2025-09-07 02:14:36.000000+00,
3922,2056,9,1,2024-06-24 14:25:44.000000+00,2024-06-24 14:25:57.000000+00,2024-06-24 14:30:20.000000+00,ANSWERED,2024-06-24 14:30:20.000000+00,
3923,2057,6,1,2023-04-10 18:53:23.000000+00,2023-04-10 18:53:33.000000+00,2023-04-10 18:57:10.000000+00,ANSWERED,2023-04-10 18:57:10.000000+00,
3924,2058,10,1,2023-01-15 13:13:17.000000+00,2023-01-15 13:13:41.000000+00,2023-01-15 13:17:25.000000+00,ANSWERED,2023-01-15 13:17:25.000000+00,
3925,2059,8,1,2024-11-18 01:09:49.000000+00,,,MISSED,2024-11-18 01:11:49.000000+00,
3926,2059,8,2,2024-11-18 05:09:49.000000+00,2024-11-18 05:10:03.000000+00,2024-11-18 05:14:10.000000+00,ANSWERED,2024-11-18 05:14:10.000000+00,
3927,2060,9,1,2025-12-15 18:29:37.000000+00,,,MISSED,2025-12-15 18:31:37.000000+00,
3928,2060,9,2,2025-12-15 22:29:37.000000+00,,,MISSED,2025-12-15 22:31:37.000000+00,
3929,2060,9,3,2025-12-16 02:29:37.000000+00,,,MISSED,2025-12-16 02:31:37.000000+00,
3930,2060,9,4,2025-12-16 06:29:37.000000+00,,,MISSED,2025-12-16 06:31:37.000000+00,
3931,2060,9,5,2025-12-16 10:29:37.000000+00,,,MISSED,2025-12-16 10:31:37.000000+00,
3932,2061,6,1,2023-12-31 18:40:22.000000+00,2023-12-31 18:40:35.000000+00,2023-12-31 18:43:52.000000+00,ANSWERED,2023-12-31 18:43:52.000000+00,
3933,2062,9,1,2022-10-21 22:20:54.000000+00,2022-10-21 22:21:05.000000+00,2022-10-21 22:24:30.000000+00,ANSWERED,2022-10-21 22:24:30.000000+00,
3934,2063,6,1,2022-12-13 09:00:48.000000+00,2022-12-13 09:01:13.000000+00,2022-12-13 09:04:26.000000+00,ANSWERED,2022-12-13 09:04:26.000000+00,
3935,2064,10,1,2023-07-15 13:22:04.000000+00,,,MISSED,2023-07-15 13:24:04.000000+00,
3936,2064,10,2,2023-07-15 17:22:04.000000+00,2023-07-15 17:22:27.000000+00,2023-07-15 17:24:59.000000+00,ANSWERED,2023-07-15 17:24:59.000000+00,
3937,2065,10,1,2025-04-04 11:27:25.000000+00,2025-04-04 11:27:47.000000+00,2025-04-04 11:31:21.000000+00,ANSWERED,2025-04-04 11:31:21.000000+00,
3938,2066,10,1,2023-05-23 17:05:19.000000+00,,,INITIATED,2023-05-23 17:05:19.000000+00,
3939,2067,9,1,2025-05-17 14:46:08.000000+00,2025-05-17 14:46:20.000000+00,2025-05-17 14:50:51.000000+00,ANSWERED,2025-05-17 14:50:51.000000+00,
3940,2068,9,1,2024-04-18 16:25:24.000000+00,,,INITIATED,2024-04-18 16:25:24.000000+00,
3941,2069,9,1,2025-09-18 12:20:05.000000+00,,,MISSED,2025-09-18 12:22:05.000000+00,
3942,2069,9,2,2025-09-18 14:20:05.000000+00,2025-09-18 14:20:25.000000+00,2025-09-18 14:24:41.000000+00,ANSWERED,2025-09-18 14:24:41.000000+00,
3943,2070,10,1,2025-05-14 12:30:29.000000+00,2025-05-14 12:30:44.000000+00,2025-05-14 12:34:54.000000+00,ANSWERED,2025-05-14 12:34:54.000000+00,
3944,2071,6,1,2022-03-07 10:52:25.000000+00,,,MISSED,2022-03-07 10:54:25.000000+00,
3945,2071,6,2,2022-03-07 14:52:25.000000+00,,,MISSED,2022-03-07 14:54:25.000000+00,
3946,2071,6,3,2022-03-07 18:52:25.000000+00,,,MISSED,2022-03-07 18:54:25.000000+00,
3947,2071,6,4,2022-03-07 22:52:25.000000+00,,,MISSED,2022-03-07 22:54:25.000000+00,
3948,2072,8,1,2022-03-09 06:52:25.000000+00,,,MISSED,2022-03-09 06:54:25.000000+00,
3949,2072,8,2,2022-03-09 10:52:25.000000+00,,,MISSED,2022-03-09 10:54:25.000000+00,
3950,2072,8,3,2022-03-09 14:52:25.000000+00,,,MISSED,2022-03-09 14:54:25.000000+00,
3951,2072,8,4,2022-03-09 18:52:25.000000+00,,,MISSED,2022-03-09 18:54:25.000000+00,
3952,2072,8,5,2022-03-09 22:52:25.000000+00,,,MISSED,2022-03-09 22:54:25.000000+00,
3953,2073,10,1,2022-03-18 12:55:56.000000+00,,,MISSED,2022-03-18 12:57:56.000000+00,
3954,2073,10,2,2022-03-18 14:55:56.000000+00,,,MISSED,2022-03-18 14:57:56.000000+00,
3955,2073,10,3,2022-03-18 16:55:56.000000+00,2022-03-18 16:56:21.000000+00,2022-03-18 16:59:03.000000+00,ANSWERED,2022-03-18 16:59:03.000000+00,
3956,2074,7,1,2022-03-21 11:55:56.000000+00,,,MISSED,2022-03-21 11:57:56.000000+00,
3957,2074,7,2,2022-03-21 13:55:56.000000+00,2022-03-21 13:56:04.000000+00,2022-03-21 13:57:43.000000+00,ANSWERED,2022-03-21 13:57:43.000000+00,
3958,2075,9,1,2024-10-09 20:19:35.000000+00,,,MISSED,2024-10-09 20:21:35.000000+00,
3959,2075,9,2,2024-10-10 04:19:35.000000+00,,,MISSED,2024-10-10 04:21:35.000000+00,
3960,2075,9,3,2024-10-10 12:19:35.000000+00,,,MISSED,2024-10-10 12:21:35.000000+00,
3961,2076,8,1,2023-10-03 14:32:11.000000+00,,,MISSED,2023-10-03 14:34:11.000000+00,
3962,2076,8,2,2023-10-03 22:32:11.000000+00,2023-10-03 22:32:32.000000+00,2023-10-03 22:36:34.000000+00,ANSWERED,2023-10-03 22:36:34.000000+00,
3963,2077,6,1,2025-04-01 12:53:47.000000+00,,,MISSED,2025-04-01 12:55:47.000000+00,
3964,2077,6,2,2025-04-01 20:53:47.000000+00,2025-04-01 20:54:01.000000+00,2025-04-01 20:57:37.000000+00,ANSWERED,2025-04-01 20:57:37.000000+00,
3965,2078,9,1,2022-03-09 23:33:17.000000+00,,,MISSED,2022-03-09 23:35:17.000000+00,
3966,2078,9,2,2022-03-10 03:33:17.000000+00,2022-03-10 03:33:38.000000+00,2022-03-10 03:36:29.000000+00,ANSWERED,2022-03-10 03:36:29.000000+00,
3967,2079,6,1,2022-06-11 17:47:21.000000+00,,,MISSED,2022-06-11 17:49:21.000000+00,
3968,2079,6,2,2022-06-11 21:47:21.000000+00,2022-06-11 21:47:46.000000+00,2022-06-11 21:51:44.000000+00,ANSWERED,2022-06-11 21:51:44.000000+00,
3969,2080,8,1,2023-05-12 06:01:30.000000+00,2023-05-12 06:01:47.000000+00,2023-05-12 06:04:02.000000+00,ANSWERED,2023-05-12 06:04:02.000000+00,
3970,2081,8,1,2025-09-21 18:22:09.000000+00,,,MISSED,2025-09-21 18:24:09.000000+00,
3971,2081,8,2,2025-09-22 02:22:09.000000+00,2025-09-22 02:22:19.000000+00,2025-09-22 02:26:55.000000+00,ANSWERED,2025-09-22 02:26:55.000000+00,
3972,2082,9,1,2025-07-21 09:56:04.000000+00,2025-07-21 09:56:29.000000+00,2025-07-21 09:59:27.000000+00,ANSWERED,2025-07-21 09:59:27.000000+00,
3973,2083,7,1,2024-10-24 13:45:59.000000+00,,,MISSED,2024-10-24 13:47:59.000000+00,
3974,2083,7,2,2024-10-24 15:45:59.000000+00,2024-10-24 15:46:12.000000+00,2024-10-24 15:48:00.000000+00,ANSWERED,2024-10-24 15:48:00.000000+00,
3975,2084,7,1,2024-10-17 09:36:48.000000+00,,,MISSED,2024-10-17 09:38:48.000000+00,
3976,2084,7,2,2024-10-17 11:36:48.000000+00,,,MISSED,2024-10-17 11:38:48.000000+00,
3977,2084,7,3,2024-10-17 13:36:48.000000+00,2024-10-17 13:37:09.000000+00,2024-10-17 13:39:57.000000+00,ANSWERED,2024-10-17 13:39:57.000000+00,
3978,2085,10,1,2024-05-24 10:46:07.000000+00,2024-05-24 10:46:24.000000+00,2024-05-24 10:48:59.000000+00,ANSWERED,2024-05-24 10:48:59.000000+00,
3979,2086,10,1,2024-11-09 02:26:03.000000+00,,,INITIATED,2024-11-09 02:26:03.000000+00,
3980,2087,7,1,2022-06-21 21:53:10.000000+00,,,MISSED,2022-06-21 21:55:10.000000+00,
3981,2087,7,2,2022-06-22 01:53:10.000000+00,,,MISSED,2022-06-22 01:55:10.000000+00,
3982,2087,7,3,2022-06-22 05:53:10.000000+00,2022-06-22 05:53:22.000000+00,2022-06-22 05:57:00.000000+00,ANSWERED,2022-06-22 05:57:00.000000+00,
3983,2088,10,1,2022-03-12 15:57:40.000000+00,2022-03-12 15:57:55.000000+00,2022-03-12 16:02:35.000000+00,ANSWERED,2022-03-12 16:02:35.000000+00,
3984,2089,7,1,2025-10-10 11:08:15.000000+00,,,MISSED,2025-10-10 11:10:15.000000+00,
3985,2089,7,2,2025-10-10 19:08:15.000000+00,,,MISSED,2025-10-10 19:10:15.000000+00,
3986,2089,7,3,2025-10-11 03:08:15.000000+00,,,MISSED,2025-10-11 03:10:15.000000+00,
3987,2090,10,1,2024-07-21 10:55:15.000000+00,2024-07-21 10:55:32.000000+00,2024-07-21 10:59:51.000000+00,ANSWERED,2024-07-21 10:59:51.000000+00,
3988,2091,8,1,2024-09-24 12:18:38.000000+00,,,MISSED,2024-09-24 12:20:38.000000+00,
3989,2091,8,2,2024-09-24 16:18:38.000000+00,2024-09-24 16:18:52.000000+00,2024-09-24 16:20:56.000000+00,ANSWERED,2024-09-24 16:20:56.000000+00,
3990,2092,6,1,2022-10-24 08:38:26.000000+00,2022-10-24 08:38:42.000000+00,2022-10-24 08:41:48.000000+00,ANSWERED,2022-10-24 08:41:48.000000+00,
3991,2093,9,1,2022-03-14 08:26:03.000000+00,2022-03-14 08:26:21.000000+00,2022-03-14 08:29:33.000000+00,ANSWERED,2022-03-14 08:29:33.000000+00,
3992,2094,8,1,2025-07-23 16:13:58.000000+00,2025-07-23 16:14:14.000000+00,2025-07-23 16:17:16.000000+00,ANSWERED,2025-07-23 16:17:16.000000+00,
3993,2095,10,1,2023-02-04 11:41:06.000000+00,,,MISSED,2023-02-04 11:43:06.000000+00,
3994,2095,10,2,2023-02-04 19:41:06.000000+00,2023-02-04 19:41:15.000000+00,2023-02-04 19:44:39.000000+00,ANSWERED,2023-02-04 19:44:39.000000+00,
3995,2096,7,1,2025-01-07 14:38:43.000000+00,,,MISSED,2025-01-07 14:40:43.000000+00,
3996,2096,7,2,2025-01-07 18:38:43.000000+00,,,MISSED,2025-01-07 18:40:43.000000+00,
3997,2096,7,3,2025-01-07 22:38:43.000000+00,,,MISSED,2025-01-07 22:40:43.000000+00,
3998,2096,7,4,2025-01-08 02:38:43.000000+00,,,MISSED,2025-01-08 02:40:43.000000+00,
3999,2097,9,1,2023-03-30 21:30:35.000000+00,,,MISSED,2023-03-30 21:32:35.000000+00,
4000,2097,9,2,2023-03-31 05:30:35.000000+00,,,MISSED,2023-03-31 05:32:35.000000+00,
4001,2097,9,3,2023-03-31 13:30:35.000000+00,2023-03-31 13:30:46.000000+00,2023-03-31 13:35:37.000000+00,ANSWERED,2023-03-31 13:35:37.000000+00,
4002,2098,7,1,2023-11-09 11:37:40.000000+00,2023-11-09 11:37:49.000000+00,2023-11-09 11:41:16.000000+00,ANSWERED,2023-11-09 11:41:16.000000+00,
4003,2099,6,1,2023-04-21 11:54:23.000000+00,2023-04-21 11:54:39.000000+00,2023-04-21 11:58:05.000000+00,ANSWERED,2023-04-21 11:58:05.000000+00,
4004,2100,8,1,2023-08-04 14:31:35.000000+00,,,INITIATED,2023-08-04 14:31:35.000000+00,
4005,2101,10,1,2023-09-14 09:34:20.000000+00,2023-09-14 09:34:43.000000+00,2023-09-14 09:39:10.000000+00,ANSWERED,2023-09-14 09:39:10.000000+00,
4006,2102,6,1,2025-10-08 17:58:56.000000+00,,,INITIATED,2025-10-08 17:58:56.000000+00,
4007,2103,7,1,2024-07-20 14:07:33.000000+00,2024-07-20 14:07:44.000000+00,2024-07-20 14:12:29.000000+00,ANSWERED,2024-07-20 14:12:29.000000+00,
4008,2104,10,1,2024-12-30 21:31:48.000000+00,,,MISSED,2024-12-30 21:33:48.000000+00,
4009,2104,10,2,2024-12-31 01:31:48.000000+00,,,MISSED,2024-12-31 01:33:48.000000+00,
4010,2104,10,3,2024-12-31 05:31:48.000000+00,,,MISSED,2024-12-31 05:33:48.000000+00,
4011,2104,10,4,2024-12-31 09:31:48.000000+00,,,MISSED,2024-12-31 09:33:48.000000+00,
4012,2105,8,1,2024-06-13 16:04:10.000000+00,,,MISSED,2024-06-13 16:06:10.000000+00,
4013,2105,8,2,2024-06-13 20:04:10.000000+00,2024-06-13 20:04:27.000000+00,2024-06-13 20:08:34.000000+00,ANSWERED,2024-06-13 20:08:34.000000+00,
4014,2106,7,1,2024-01-15 12:44:34.000000+00,2024-01-15 12:44:57.000000+00,2024-01-15 12:47:26.000000+00,ANSWERED,2024-01-15 12:47:26.000000+00,
4015,2107,9,1,2023-06-18 14:39:57.000000+00,,,MISSED,2023-06-18 14:41:57.000000+00,
4016,2107,9,2,2023-06-18 18:39:57.000000+00,2023-06-18 18:40:20.000000+00,2023-06-18 18:44:36.000000+00,ANSWERED,2023-06-18 18:44:36.000000+00,
