id,issue_id,uploaded_by_user_id,image_url,image_type,ai_flag,ai_details,created_at,updated_at
662,454,9,https://ik.imagekit.io/facility/issues/454/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-06 11:07:25.000000+00,2024-02-06 11:07:25.000000+00
663,455,3,https://ik.imagekit.io/facility/issues/455/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-01-25 12:43:39.000000+00,2024-01-25 12:43:39.000000+00
664,455,8,https://ik.imagekit.io/facility/issues/455/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-08 12:43:39.000000+00,2024-02-08 12:43:39.000000+00
665,456,3,https://ik.imagekit.io/facility/issues/456/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-01-31 13:41:48.000000+00,2024-01-31 13:41:48.000000+00
666,456,10,https://ik.imagekit.io/facility/issues/456/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-10 13:41:48.000000+00,2024-02-10 13:41:48.000000+00
667,457,3,https://ik.imagekit.io/facility/issues/457/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-07 11:44:31.000000+00,2024-02-07 11:44:31.000000+00
668,458,3,https://ik.imagekit.io/facility/issues/458/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-13 09:09:28.000000+00,2024-03-13 09:09:28.000000+00
669,458,10,https://ik.imagekit.io/facility/issues/458/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-03-27 09:09:28.000000+00,2024-03-27 09:09:28.000000+00
670,459,9,https://ik.imagekit.io/facility/issues/459/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-31 14:42:34.000000+00,2024-03-31 14:42:34.000000+00
671,460,3,https://ik.imagekit.io/facility/issues/460/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-23 13:04:02.000000+00,2024-03-23 13:04:02.000000+00
672,461,3,https://ik.imagekit.io/facility/issues/461/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-04 12:31:33.000000+00,2024-04-04 12:31:33.000000+00
673,462,3,https://ik.imagekit.io/facility/issues/462/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-15 15:29:51.000000+00,2024-04-15 15:29:51.000000+00
674,462,9,https://ik.imagekit.io/facility/issues/462/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-04-25 15:29:51.000000+00,2024-04-25 15:29:51.000000+00
675,463,7,https://ik.imagekit.io/facility/issues/463/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-12 15:04:13.000000+00,2024-05-12 15:04:13.000000+00
676,464,3,https://ik.imagekit.io/facility/issues/464/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-05 17:35:47.000000+00,2024-05-05 17:35:47.000000+00
677,464,7,https://ik.imagekit.io/facility/issues/464/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-18 17:35:47.000000+00,2024-05-18 17:35:47.000000+00
678,465,7,https://ik.imagekit.io/facility/issues/465/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-18 12:21:42.000000+00,2024-05-18 12:21:42.000000+00
679,466,3,https://ik.imagekit.io/facility/issues/466/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-26 11:34:13.000000+00,2024-05-26 11:34:13.000000+00
680,466,10,https://ik.imagekit.io/facility/issues/466/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-06 11:34:13.000000+00,2024-06-06 11:34:13.000000+00
681,467,3,https://ik.imagekit.io/facility/issues/467/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-08 13:56:19.000000+00,2024-06-08 13:56:19.000000+00
682,467,6,https://ik.imagekit.io/facility/issues/467/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2024-06-17 13:56:19.000000+00,2024-06-17 13:56:19.000000+00
683,468,3,https://ik.imagekit.io/facility/issues/468/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-15 10:16:23.000000+00,2024-06-15 10:16:23.000000+00
684,468,7,https://ik.imagekit.io/facility/issues/468/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-23 10:16:23.000000+00,2024-06-23 10:16:23.000000+00
685,469,3,https://ik.imagekit.io/facility/issues/469/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-21 10:52:57.000000+00,2024-06-21 10:52:57.000000+00
686,470,3,https://ik.imagekit.io/facility/issues/470/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-13 16:27:26.000000+00,2024-07-13 16:27:26.000000+00
687,470,9,https://ik.imagekit.io/facility/issues/470/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-07-26 16:27:26.000000+00,2024-07-26 16:27:26.000000+00
688,471,3,https://ik.imagekit.io/facility/issues/471/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-15 13:09:20.000000+00,2024-07-15 13:09:20.000000+00
689,471,7,https://ik.imagekit.io/facility/issues/471/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-07-29 13:09:20.000000+00,2024-07-29 13:09:20.000000+00
690,472,3,https://ik.imagekit.io/facility/issues/472/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-07-27 12:08:21.000000+00,2024-07-27 12:08:21.000000+00
691,473,3,https://ik.imagekit.io/facility/issues/473/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-07 10:35:12.000000+00,2024-08-07 10:35:12.000000+00
692,474,3,https://ik.imagekit.io/facility/issues/474/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-05 17:05:07.000000+00,2024-09-05 17:05:07.000000+00
693,475,3,https://ik.imagekit.io/facility/issues/475/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-12 18:39:52.000000+00,2024-10-12 18:39:52.000000+00
694,475,9,https://ik.imagekit.io/facility/issues/475/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-19 18:39:52.000000+00,2024-10-19 18:39:52.000000+00
695,476,3,https://ik.imagekit.io/facility/issues/476/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-19 17:59:09.000000+00,2024-10-19 17:59:09.000000+00
696,477,3,https://ik.imagekit.io/facility/issues/477/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-21 10:34:33.000000+00,2024-10-21 10:34:33.000000+00
697,478,3,https://ik.imagekit.io/facility/issues/478/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-25 09:12:50.000000+00,2024-10-25 09:12:50.000000+00
698,479,8,https://ik.imagekit.io/facility/issues/479/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-11-06 11:06:01.000000+00,2024-11-06 11:06:01.000000+00
699,480,3,https://ik.imagekit.io/facility/issues/480/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-16 12:59:45.000000+00,2024-11-16 12:59:45.000000+00
700,480,9,https://ik.imagekit.io/facility/issues/480/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-11-24 12:59:45.000000+00,2024-11-24 12:59:45.000000+00
701,481,3,https://ik.imagekit.io/facility/issues/481/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-11-30 11:19:15.000000+00,2024-11-30 11:19:15.000000+00
702,481,10,https://ik.imagekit.io/facility/issues/481/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-10 11:19:15.000000+00,2024-12-10 11:19:15.000000+00
703,482,3,https://ik.imagekit.io/facility/issues/482/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-10 14:05:46.000000+00,2024-12-10 14:05:46.000000+00
704,483,3,https://ik.imagekit.io/facility/issues/483/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-12 13:13:41.000000+00,2024-12-12 13:13:41.000000+00
705,484,3,https://ik.imagekit.io/facility/issues/484/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-08 17:20:04.000000+00,2025-01-08 17:20:04.000000+00
706,484,7,https://ik.imagekit.io/facility/issues/484/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2025-01-14 17:20:04.000000+00,2025-01-14 17:20:04.000000+00
707,485,3,https://ik.imagekit.io/facility/issues/485/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-12 15:40:59.000000+00,2025-01-12 15:40:59.000000+00
708,485,6,https://ik.imagekit.io/facility/issues/485/after-1.jpg,AFTER,SUSPECT,"{""confidence"":0.61,""suspect_reason"":""work incomplete""}",2025-01-17 15:40:59.000000+00,2025-01-17 15:40:59.000000+00
709,486,3,https://ik.imagekit.io/facility/issues/486/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-14 13:38:14.000000+00,2025-02-14 13:38:14.000000+00
710,487,3,https://ik.imagekit.io/facility/issues/487/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-19 10:24:31.000000+00,2025-02-19 10:24:31.000000+00
711,487,8,https://ik.imagekit.io/facility/issues/487/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-23 10:24:31.000000+00,2025-02-23 10:24:31.000000+00
712,488,3,https://ik.imagekit.io/facility/issues/488/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-15 14:12:48.000000+00,2025-05-15 14:12:48.000000+00
713,488,7,https://ik.imagekit.io/facility/issues/488/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-05-26 14:12:48.000000+00,2025-05-26 14:12:48.000000+00
714,489,3,https://ik.imagekit.io/facility/issues/489/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-06 15:38:47.000000+00,2025-06-06 15:38:47.000000+00
715,489,9,https://ik.imagekit.io/facility/issues/489/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-06-19 15:38:47.000000+00,2025-06-19 15:38:47.000000+00
716,490,8,https://ik.imagekit.io/facility/issues/490/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-06-23 18:33:34.000000+00,2025-06-23 18:33:34.000000+00
717,491,3,https://ik.imagekit.io/facility/issues/491/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-19 15:29:10.000000+00,2025-06-19 15:29:10.000000+00
718,491,8,https://ik.imagekit.io/facility/issues/491/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-06-25 15:29:10.000000+00,2025-06-25 15:29:10.000000+00
719,492,3,https://ik.imagekit.io/facility/issues/492/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-29 15:57:44.000000+00,2025-06-29 15:57:44.000000+00
720,492,10,https://ik.imagekit.io/facility/issues/492/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-07-10 15:57:44.000000+00,2025-07-10 15:57:44.000000+00
721,493,3,https://ik.imagekit.io/facility/issues/493/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-07-04 16:05:16.000000+00,2025-07-04 16:05:16.000000+00
722,493,10,https://ik.imagekit.io/facility/issues/493/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-07-09 16:05:16.000000+00,2025-07-09 16:05:16.000000+00
723,494,3,https://ik.imagekit.io/facility/issues/494/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-07-11 14:46:50.000000+00,2025-07-11 14:46:50.000000+00
724,494,10,https://ik.imagekit.io/facility/issues/494/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-07-21 14:46:50.000000+00,2025-07-21 14:46:50.000000+00
725,495,3,https://ik.imagekit.io/facility/issues/495/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-07-15 15:03:26.000000+00,2025-07-15 15:03:26.000000+00
726,495,8,https://ik.imagekit.io/facility/issues/495/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-07-21 15:03:26.000000+00,2025-07-21 15:03:26.000000+00
727,496,3,https://ik.imagekit.io/facility/issues/496/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-10 12:54:31.000000+00,2025-08-10 12:54:31.000000+00
728,497,3,https://ik.imagekit.io/facility/issues/497/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-10-29 13:00:15.000000+00,2025-10-29 13:00:15.000000+00
729,497,7,https://ik.imagekit.io/facility/issues/497/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-11-04 13:00:15.000000+00,2025-11-04 13:00:15.000000+00
730,498,9,https://ik.imagekit.io/facility/issues/498/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-12-04 16:19:21.000000+00,2025-12-04 16:19:21.000000+00
731,499,3,https://ik.imagekit.io/facility/issues/499/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-16 11:02:05.000000+00,2025-12-16 11:02:05.000000+00
732,499,9,https://ik.imagekit.io/facility/issues/499/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-12-26 11:02:05.000000+00,2025-12-26 11:02:05.000000+00
733,500,3,https://ik.imagekit.io/facility/issues/500/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-22 14:17:21.000000+00,2025-12-22 14:17:21.000000+00
734,501,3,https://ik.imagekit.io/facility/issues/501/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-24 14:38:59.000000+00,2025-12-24 14:38:59.000000+00
735,501,9,https://ik.imagekit.io/facility/issues/501/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2026-01-02 14:38:59.000000+00,2026-01-02 14:38:59.000000+00
736,502,3,https://ik.imagekit.io/facility/issues/502/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-26 12:46:40.000000+00,2025-12-26 12:46:40.000000+00
737,503,3,https://ik.imagekit.io/facility/issues/503/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-12-26 13:07:47.000000+00,2025-12-26 13:07:47.000000+00
738,503,9,https://ik.imagekit.io/facility/issues/503/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2026-01-04 13:07:47.000000+00,2026-01-04 13:07:47.000000+00
739,504,3,https://ik.imagekit.io/facility/issues/504/before-1.jpg,BEFORE,NOT_CHECKED,{},2026-01-10 11:04:19.000000+00,2026-01-10 11:04:19.000000+00
740,505,3,https://ik.imagekit.io/facility/issues/505/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-01-28 12:51:30.000000+00,2024-01-28 12:51:30.000000+00
741,505,10,https://ik.imagekit.io/facility/issues/505/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-08 12:51:30.000000+00,2024-02-08 12:51:30.000000+00
742,506,3,https://ik.imagekit.io/facility/issues/506/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-09 14:08:13.000000+00,2024-02-09 14:08:13.000000+00
743,507,3,https://ik.imagekit.io/facility/issues/507/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-11 09:29:56.000000+00,2024-02-11 09:29:56.000000+00
744,507,9,https://ik.imagekit.io/facility/issues/507/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-19 09:29:56.000000+00,2024-02-19 09:29:56.000000+00
745,508,3,https://ik.imagekit.io/facility/issues/508/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-02-24 11:28:42.000000+00,2024-02-24 11:28:42.000000+00
746,508,9,https://ik.imagekit.io/facility/issues/508/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-02-29 11:28:42.000000+00,2024-02-29 11:28:42.000000+00
747,509,3,https://ik.imagekit.io/facility/issues/509/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-03 11:09:45.000000+00,2024-03-03 11:09:45.000000+00
748,509,9,https://ik.imagekit.io/facility/issues/509/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-11 11:09:45.000000+00,2024-03-11 11:09:45.000000+00
749,510,3,https://ik.imagekit.io/facility/issues/510/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-03-18 09:24:03.000000+00,2024-03-18 09:24:03.000000+00
750,510,8,https://ik.imagekit.io/facility/issues/510/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-03-31 09:24:03.000000+00,2024-03-31 09:24:03.000000+00
751,512,3,https://ik.imagekit.io/facility/issues/512/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-09 12:14:14.000000+00,2024-04-09 12:14:14.000000+00
752,512,10,https://ik.imagekit.io/facility/issues/512/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-04-19 12:14:14.000000+00,2024-04-19 12:14:14.000000+00
753,513,3,https://ik.imagekit.io/facility/issues/513/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-04-23 12:22:30.000000+00,2024-04-23 12:22:30.000000+00
754,514,3,https://ik.imagekit.io/facility/issues/514/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-02 09:35:41.000000+00,2024-05-02 09:35:41.000000+00
755,514,6,https://ik.imagekit.io/facility/issues/514/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-12 09:35:41.000000+00,2024-05-12 09:35:41.000000+00
756,515,3,https://ik.imagekit.io/facility/issues/515/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-07 11:52:44.000000+00,2024-05-07 11:52:44.000000+00
757,515,7,https://ik.imagekit.io/facility/issues/515/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-16 11:52:44.000000+00,2024-05-16 11:52:44.000000+00
758,516,3,https://ik.imagekit.io/facility/issues/516/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-15 16:07:37.000000+00,2024-05-15 16:07:37.000000+00
759,517,3,https://ik.imagekit.io/facility/issues/517/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-21 15:49:52.000000+00,2024-05-21 15:49:52.000000+00
760,517,8,https://ik.imagekit.io/facility/issues/517/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-05-25 15:49:52.000000+00,2024-05-25 15:49:52.000000+00
761,518,3,https://ik.imagekit.io/facility/issues/518/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-05-30 13:00:48.000000+00,2024-05-30 13:00:48.000000+00
762,519,3,https://ik.imagekit.io/facility/issues/519/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-04 11:36:50.000000+00,2024-06-04 11:36:50.000000+00
763,519,9,https://ik.imagekit.io/facility/issues/519/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-13 11:36:50.000000+00,2024-06-13 11:36:50.000000+00
764,520,3,https://ik.imagekit.io/facility/issues/520/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-06-10 09:57:35.000000+00,2024-06-10 09:57:35.000000+00
765,520,8,https://ik.imagekit.io/facility/issues/520/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-06-18 09:57:35.000000+00,2024-06-18 09:57:35.000000+00
766,521,10,https://ik.imagekit.io/facility/issues/521/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-08-07 12:27:34.000000+00,2024-08-07 12:27:34.000000+00
767,522,3,https://ik.imagekit.io/facility/issues/522/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-22 14:08:00.000000+00,2024-08-22 14:08:00.000000+00
768,523,3,https://ik.imagekit.io/facility/issues/523/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-08-27 15:55:29.000000+00,2024-08-27 15:55:29.000000+00
769,523,9,https://ik.imagekit.io/facility/issues/523/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-09-07 15:55:29.000000+00,2024-09-07 15:55:29.000000+00
770,524,3,https://ik.imagekit.io/facility/issues/524/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-09-13 13:36:31.000000+00,2024-09-13 13:36:31.000000+00
771,524,9,https://ik.imagekit.io/facility/issues/524/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-09-21 13:36:31.000000+00,2024-09-21 13:36:31.000000+00
772,526,3,https://ik.imagekit.io/facility/issues/526/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-12 11:40:47.000000+00,2024-10-12 11:40:47.000000+00
773,527,3,https://ik.imagekit.io/facility/issues/527/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-14 11:22:51.000000+00,2024-10-14 11:22:51.000000+00
774,527,10,https://ik.imagekit.io/facility/issues/527/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-27 11:22:51.000000+00,2024-10-27 11:22:51.000000+00
775,528,3,https://ik.imagekit.io/facility/issues/528/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-10-14 10:03:42.000000+00,2024-10-14 10:03:42.000000+00
776,528,8,https://ik.imagekit.io/facility/issues/528/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-10-19 10:03:42.000000+00,2024-10-19 10:03:42.000000+00
777,529,3,https://ik.imagekit.io/facility/issues/529/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-16 11:16:00.000000+00,2024-12-16 11:16:00.000000+00
778,530,3,https://ik.imagekit.io/facility/issues/530/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-17 12:51:33.000000+00,2024-12-17 12:51:33.000000+00
779,530,9,https://ik.imagekit.io/facility/issues/530/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2024-12-23 12:51:33.000000+00,2024-12-23 12:51:33.000000+00
780,531,3,https://ik.imagekit.io/facility/issues/531/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-26 12:40:10.000000+00,2024-12-26 12:40:10.000000+00
781,532,3,https://ik.imagekit.io/facility/issues/532/before-1.jpg,BEFORE,NOT_CHECKED,{},2024-12-29 15:48:59.000000+00,2024-12-29 15:48:59.000000+00
782,533,3,https://ik.imagekit.io/facility/issues/533/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-01-29 17:28:24.000000+00,2025-01-29 17:28:24.000000+00
783,533,9,https://ik.imagekit.io/facility/issues/533/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-10 17:28:24.000000+00,2025-02-10 17:28:24.000000+00
784,534,3,https://ik.imagekit.io/facility/issues/534/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-01 09:41:37.000000+00,2025-02-01 09:41:37.000000+00
785,534,10,https://ik.imagekit.io/facility/issues/534/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-14 09:41:37.000000+00,2025-02-14 09:41:37.000000+00
786,535,3,https://ik.imagekit.io/facility/issues/535/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-08 15:00:26.000000+00,2025-02-08 15:00:26.000000+00
787,535,6,https://ik.imagekit.io/facility/issues/535/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-17 15:00:26.000000+00,2025-02-17 15:00:26.000000+00
788,536,3,https://ik.imagekit.io/facility/issues/536/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-02-23 09:38:42.000000+00,2025-02-23 09:38:42.000000+00
789,536,9,https://ik.imagekit.io/facility/issues/536/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-02-28 09:38:42.000000+00,2025-02-28 09:38:42.000000+00
790,537,8,https://ik.imagekit.io/facility/issues/537/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-03-13 13:11:57.000000+00,2025-03-13 13:11:57.000000+00
791,538,3,https://ik.imagekit.io/facility/issues/538/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-03-11 14:49:20.000000+00,2025-03-11 14:49:20.000000+00
792,539,3,https://ik.imagekit.io/facility/issues/539/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-04-01 10:04:31.000000+00,2025-04-01 10:04:31.000000+00
793,540,3,https://ik.imagekit.io/facility/issues/540/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-05-24 17:45:16.000000+00,2025-05-24 17:45:16.000000+00
794,541,3,https://ik.imagekit.io/facility/issues/541/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-06-16 17:42:24.000000+00,2025-06-16 17:42:24.000000+00
795,541,8,https://ik.imagekit.io/facility/issues/541/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-06-29 17:42:24.000000+00,2025-06-29 17:42:24.000000+00
796,542,3,https://ik.imagekit.io/facility/issues/542/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-08 14:51:50.000000+00,2025-08-08 14:51:50.000000+00
797,542,9,https://ik.imagekit.io/facility/issues/542/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-08-19 14:51:50.000000+00,2025-08-19 14:51:50.000000+00
798,543,3,https://ik.imagekit.io/facility/issues/543/before-1.jpg,BEFORE,NOT_CHECKED,{},2025-08-17 13:41:05.000000+00,2025-08-17 13:41:05.000000+00
799,543,8,https://ik.imagekit.io/facility/issues/543/after-1.jpg,AFTER,OK,"{""confidence"":0.92}",2025-08-28 13:41:05.000000+00,2025-08-28 13:41:05.000000+00
