id,site_id,raised_by_supervisor_id,title,description,priority,deadline_at,status,track_status,latitude,longitude,created_at,updated_at
2910,18,2,Sewage backup #2910,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2023-04-02 11:12:16.000000+00,OPEN,ON_TRACK,12.614883,80.175341,2023-03-25 11:12:16.000000+00,2023-03-26 17:12:16.000000+00
2911,2,2,Roof leak reported #2911,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2022-02-13 15:22:21.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.868003,79.991044,2022-02-06 15:22:21.000000+00,2022-02-07 10:22:21.000000+00
2912,3,2,Mechanical breakdown #2912,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2022-12-04 13:05:06.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,13.112264,79.963479,2022-11-24 13:05:06.000000+00,2022-11-25 12:05:06.000000+00
2913,17,2,Electrical fault in panel #2913,Electrical issue at site. Priority: high. Requires immediate attention.,high,2022-05-26 10:24:14.000000+00,IN_PROGRESS,DELAYED,13.119345,80.144837,2022-05-20 10:24:14.000000+00,2022-05-22 10:24:14.000000+00
2914,9,3,Sewage backup #2914,Network issue at site. Priority: low. Requires immediate attention.,low,2026-01-09 17:24:05.000000+00,REOPENED,DELAYED,12.982359,80.186981,2025-12-20 17:24:05.000000+00,2025-12-22 02:24:05.000000+00
2915,14,1,Electrical fault in panel #2915,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2022-05-14 13:32:01.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.782729,80.295884,2022-05-03 13:32:01.000000+00,2022-05-04 10:32:01.000000+00
2916,15,1,Cable tray damage #2916,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2022-08-04 10:28:06.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.842801,79.947566,2022-07-17 10:28:06.000000+00,2022-07-17 17:28:06.000000+00
2917,15,1,Window seal damaged #2917,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2025-11-04 11:58:23.000000+00,ESCALATED,ON_TRACK,12.651149,79.968509,2025-10-30 11:58:23.000000+00,2025-11-01 05:58:23.000000+00
2918,15,1,AC unit malfunction #2918,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2022-05-08 08:59:25.000000+00,REOPENED,ON_TRACK,12.84624,80.19015,2022-04-23 08:59:25.000000+00,2022-04-25 08:59:25.000000+00
2919,10,1,Cable tray damage #2919,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2023-04-13 11:22:55.000000+00,ESCALATED,ON_TRACK,13.103946,80.092479,2023-03-28 11:22:55.000000+00,2023-03-30 04:22:55.000000+00
2920,15,1,Pump motor failure #2920,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2022-10-27 13:29:28.000000+00,ESCALATED,DELAYED,12.923021,80.275569,2022-10-16 13:29:28.000000+00,2022-10-17 04:29:28.000000+00
2921,19,2,Pump motor failure #2921,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2022-05-25 14:02:14.000000+00,COMPLETED,DELAYED,13.184499,80.192866,2022-05-18 14:02:14.000000+00,2022-05-18 16:02:14.000000+00
2922,4,3,Electrical fault in panel #2922,Hvac issue at site. Priority: low. Requires immediate attention.,low,2024-12-07 16:16:47.000000+00,COMPLETED,DELAYED,12.969021,80.220617,2024-11-16 16:16:47.000000+00,2024-11-18 10:16:47.000000+00
2923,3,2,Water seepage issue #2923,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2024-10-03 15:02:41.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.972591,80.325692,2024-09-27 15:02:41.000000+00,2024-09-27 19:02:41.000000+00
2924,10,1,Roof leak reported #2924,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2025-11-27 13:45:37.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.645181,79.941159,2025-11-16 13:45:37.000000+00,2025-11-17 12:45:37.000000+00
2925,8,3,Cable tray damage #2925,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2025-06-12 12:24:07.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.654976,79.956567,2025-06-03 12:24:07.000000+00,2025-06-03 14:24:07.000000+00
2926,14,1,Window seal damaged #2926,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2024-05-13 13:50:13.000000+00,ESCALATED,ON_TRACK,12.652254,80.223838,2024-04-30 13:50:13.000000+00,2024-05-02 08:50:13.000000+00
2927,7,3,Cable tray damage #2927,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2025-12-21 08:22:05.000000+00,REOPENED,ON_TRACK,12.757835,79.990016,2025-12-15 08:22:05.000000+00,2025-12-16 00:22:05.000000+00
2928,11,2,Water seepage issue #2928,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2024-04-13 16:31:28.000000+00,ESCALATED,ON_TRACK,12.977397,80.240746,2024-03-30 16:31:28.000000+00,2024-03-31 02:31:28.000000+00
2929,10,1,Ceiling tile damage #2929,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2023-02-18 14:29:24.000000+00,IN_PROGRESS,ON_TRACK,12.656603,80.141551,2023-02-09 14:29:24.000000+00,2023-02-11 06:29:24.000000+00
2930,14,1,Ceiling tile damage #2930,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2024-02-23 17:40:12.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.834504,80.006316,2024-02-16 17:40:12.000000+00,2024-02-16 19:40:12.000000+00
2931,20,3,Sewage backup #2931,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2024-09-25 13:06:26.000000+00,COMPLETED,ON_TRACK,12.93609,80.165154,2024-09-18 13:06:26.000000+00,2024-09-19 06:06:26.000000+00
2932,17,2,Painting required #2932,Painting issue at site. Priority: high. Requires immediate attention.,high,2022-09-03 15:30:57.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.733947,80.287698,2022-08-28 15:30:57.000000+00,2022-08-28 22:30:57.000000+00
2933,5,1,Door hinge broken #2933,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2025-04-21 21:32:09.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,13.146922,80.077007,2025-04-08 21:32:09.000000+00,2025-04-08 22:32:09.000000+00
2934,9,3,Carpentry repair needed #2934,Painting issue at site. Priority: high. Requires immediate attention.,high,2022-06-22 12:16:58.000000+00,COMPLETED,ON_TRACK,12.855195,80.221762,2022-06-12 12:16:58.000000+00,2022-06-14 04:16:58.000000+00
2935,13,1,Generator fault #2935,Network issue at site. Priority: low. Requires immediate attention.,low,2025-06-03 09:26:37.000000+00,COMPLETED,ON_TRACK,12.639919,80.066818,2025-05-25 09:26:37.000000+00,2025-05-26 09:26:37.000000+00
2936,5,1,Leaking pipe in restroom #2936,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2024-05-14 12:41:29.000000+00,REOPENED,DELAYED,13.027016,80.275305,2024-05-09 12:41:29.000000+00,2024-05-10 11:41:29.000000+00
2937,15,1,Exhaust fan issue #2937,Hvac issue at site. Priority: low. Requires immediate attention.,low,2024-12-09 16:02:31.000000+00,COMPLETED,ON_TRACK,12.851704,80.140607,2024-11-26 16:02:31.000000+00,2024-11-27 07:02:31.000000+00
2938,18,2,Light fixture failure #2938,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2023-02-06 15:27:02.000000+00,IN_PROGRESS,DELAYED,12.921465,80.005693,2023-01-23 15:27:02.000000+00,2023-01-25 02:27:02.000000+00
2939,6,2,Ceiling tile damage #2939,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2025-12-02 23:47:31.000000+00,REOPENED,DELAYED,13.1521,80.063039,2025-11-25 23:47:31.000000+00,2025-11-27 10:47:31.000000+00
2940,18,2,Ceiling tile damage #2940,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2023-08-31 00:44:18.000000+00,ASSIGNED,ON_TRACK,13.127975,80.263117,2023-08-25 00:44:18.000000+00,2023-08-26 04:44:18.000000+00
2941,12,3,Electrical fault in panel #2941,Hvac issue at site. Priority: low. Requires immediate attention.,low,2023-10-12 12:06:06.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,13.05938,80.195104,2023-09-25 12:06:06.000000+00,2023-09-26 07:06:06.000000+00
2942,15,1,Exhaust fan issue #2942,Painting issue at site. Priority: low. Requires immediate attention.,low,2022-12-20 18:43:56.000000+00,COMPLETED,DELAYED,12.977613,80.272741,2022-12-12 18:43:56.000000+00,2022-12-13 10:43:56.000000+00
2943,11,2,Generator fault #2943,Network issue at site. Priority: medium. Requires immediate attention.,medium,2023-01-31 08:43:06.000000+00,COMPLETED,DELAYED,12.875211,79.933069,2023-01-24 08:43:06.000000+00,2023-01-26 05:43:06.000000+00
2944,4,3,Network switch failure #2944,Hvac issue at site. Priority: low. Requires immediate attention.,low,2023-09-11 13:12:52.000000+00,IN_PROGRESS,DELAYED,12.960945,80.274879,2023-08-22 13:12:52.000000+00,2023-08-23 08:12:52.000000+00
2945,9,3,Mechanical breakdown #2945,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2024-06-13 08:13:40.000000+00,COMPLETED,ON_TRACK,12.608405,80.136772,2024-06-04 08:13:40.000000+00,2024-06-05 19:13:40.000000+00
2946,20,3,Roof leak reported #2946,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2022-09-15 18:02:55.000000+00,REOPENED,DELAYED,12.756855,79.943602,2022-09-06 18:02:55.000000+00,2022-09-07 15:02:55.000000+00
2947,18,2,Window seal damaged #2947,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2023-04-15 17:15:29.000000+00,COMPLETED,DELAYED,12.751098,79.957037,2023-04-04 17:15:29.000000+00,2023-04-06 05:15:29.000000+00
2948,15,1,Window seal damaged #2948,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2024-04-06 10:15:35.000000+00,ESCALATED,ON_TRACK,12.792148,79.980289,2024-03-26 10:15:35.000000+00,2024-03-26 11:15:35.000000+00
2949,18,2,Exhaust fan issue #2949,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2023-07-26 08:42:55.000000+00,ESCALATED,ON_TRACK,13.117805,80.245782,2023-07-22 08:42:55.000000+00,2023-07-24 05:42:55.000000+00
2950,8,3,Exhaust fan issue #2950,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2022-01-08 11:29:34.000000+00,COMPLETED,DELAYED,12.927693,80.078782,2022-01-01 11:29:34.000000+00,2022-01-03 04:29:34.000000+00
2951,6,2,Sewage backup #2951,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2025-02-07 18:09:03.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.606049,79.931734,2025-01-30 18:09:03.000000+00,2025-01-31 22:09:03.000000+00
2952,19,2,Door hinge broken #2952,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2022-09-28 04:07:16.000000+00,IN_PROGRESS,DELAYED,13.123859,80.165643,2022-09-22 04:07:16.000000+00,2022-09-23 06:07:16.000000+00
2953,6,2,Electrical fault in panel #2953,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2023-07-29 13:54:44.000000+00,COMPLETED,ON_TRACK,13.185323,80.34646,2023-07-23 13:54:44.000000+00,2023-07-25 09:54:44.000000+00
2954,5,1,Carpentry repair needed #2954,Mechanical issue at site. Priority: medium. Requires immediate attention.,medium,2025-02-28 18:10:53.000000+00,IN_PROGRESS,DELAYED,12.784952,80.269678,2025-02-14 18:10:53.000000+00,2025-02-15 21:10:53.000000+00
2955,7,3,Door hinge broken #2955,Hvac issue at site. Priority: low. Requires immediate attention.,low,2024-04-25 15:46:12.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.783811,79.975372,2024-04-15 15:46:12.000000+00,2024-04-17 05:46:12.000000+00
2956,18,2,Water seepage issue #2956,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2024-10-02 17:20:22.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.63181,79.963358,2024-09-28 17:20:22.000000+00,2024-09-29 17:20:22.000000+00
2957,12,3,Exhaust fan issue #2957,Painting issue at site. Priority: high. Requires immediate attention.,high,2024-03-31 15:54:09.000000+00,COMPLETED,DELAYED,12.757527,80.194658,2024-03-25 15:54:09.000000+00,2024-03-25 22:54:09.000000+00
2958,14,1,Carpentry repair needed #2958,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2024-11-08 13:20:58.000000+00,COMPLETED,DELAYED,12.89295,79.99358,2024-10-26 13:20:58.000000+00,2024-10-26 19:20:58.000000+00
2959,9,3,Floor drain blocked #2959,Carpentry issue at site. Priority: high. Requires immediate attention.,high,2024-07-05 08:50:56.000000+00,ESCALATED,DELAYED,12.638691,80.110607,2024-06-28 08:50:56.000000+00,2024-06-28 19:50:56.000000+00
2960,2,2,Sewage backup #2960,Electrical issue at site. Priority: medium. Requires immediate attention.,medium,2023-12-29 16:39:43.000000+00,COMPLETED,ON_TRACK,12.764903,80.282864,2023-12-23 16:39:43.000000+00,2023-12-23 21:39:43.000000+00
2961,18,2,Pump motor failure #2961,Network issue at site. Priority: medium. Requires immediate attention.,medium,2022-07-17 10:32:17.000000+00,COMPLETED,ON_TRACK,13.069921,80.035383,2022-07-07 10:32:17.000000+00,2022-07-08 03:32:17.000000+00
2962,2,2,Door hinge broken #2962,Painting issue at site. Priority: low. Requires immediate attention.,low,2022-03-25 10:26:11.000000+00,ESCALATED,ON_TRACK,13.14679,80.132542,2022-03-10 10:26:11.000000+00,2022-03-11 21:26:11.000000+00
2963,1,1,Generator fault #2963,Mechanical issue at site. Priority: low. Requires immediate attention.,low,2024-11-01 08:53:03.000000+00,OPEN,DELAYED,12.982641,79.910127,2024-10-17 08:53:03.000000+00,2024-10-17 14:53:03.000000+00
2964,19,2,Roof leak reported #2964,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2023-03-28 01:56:37.000000+00,OPEN,ON_TRACK,12.867818,80.208526,2023-03-20 01:56:37.000000+00,2023-03-21 00:56:37.000000+00
2965,12,3,Leaking pipe in restroom #2965,Painting issue at site. Priority: medium. Requires immediate attention.,medium,2024-09-28 08:44:44.000000+00,COMPLETED,ON_TRACK,12.761121,80.268078,2024-09-15 08:44:44.000000+00,2024-09-16 06:44:44.000000+00
2966,18,2,Painting required #2966,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2022-07-31 09:30:41.000000+00,COMPLETED,ON_TRACK,13.114313,80.022939,2022-07-18 09:30:41.000000+00,2022-07-20 03:30:41.000000+00
2967,10,1,Door hinge broken #2967,Painting issue at site. Priority: high. Requires immediate attention.,high,2024-01-30 08:08:58.000000+00,ESCALATED,DELAYED,12.669654,80.211679,2024-01-22 08:08:58.000000+00,2024-01-23 13:08:58.000000+00
2968,5,1,Pump motor failure #2968,Hvac issue at site. Priority: low. Requires immediate attention.,low,2024-12-26 14:03:39.000000+00,IN_PROGRESS,DELAYED,13.085291,80.112867,2024-12-14 14:03:39.000000+00,2024-12-15 09:03:39.000000+00
2969,18,2,Floor drain blocked #2969,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2024-01-26 14:15:57.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,13.166355,80.139142,2024-01-23 14:15:57.000000+00,2024-01-25 09:15:57.000000+00
2970,18,2,Electrical fault in panel #2970,Network issue at site. Priority: medium. Requires immediate attention.,medium,2022-02-22 00:08:19.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,13.115193,80.203445,2022-02-16 00:08:19.000000+00,2022-02-17 03:08:19.000000+00
2971,8,3,Carpentry repair needed #2971,Hvac issue at site. Priority: high. Requires immediate attention.,high,2024-09-26 18:49:43.000000+00,ASSIGNED,ON_TRACK,12.902934,80.268987,2024-09-22 18:49:43.000000+00,2024-09-23 04:49:43.000000+00
2972,6,2,Window seal damaged #2972,Electrical issue at site. Priority: low. Requires immediate attention.,low,2022-02-05 17:30:56.000000+00,COMPLETED,DELAYED,12.874012,79.996659,2022-01-24 17:30:56.000000+00,2022-01-26 11:30:56.000000+00
2973,6,2,Window seal damaged #2973,Network issue at site. Priority: high. Requires immediate attention.,high,2025-08-19 13:28:23.000000+00,ESCALATED,DELAYED,12.808227,80.049338,2025-08-11 13:28:23.000000+00,2025-08-12 14:28:23.000000+00
2974,18,2,Exhaust fan issue #2974,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2022-02-19 00:18:34.000000+00,ESCALATED,ON_TRACK,13.057323,80.020318,2022-02-08 00:18:34.000000+00,2022-02-08 11:18:34.000000+00
2975,13,1,Electrical fault in panel #2975,Hvac issue at site. Priority: high. Requires immediate attention.,high,2025-09-30 22:37:22.000000+00,RESOLVED_PENDING_REVIEW,ON_TRACK,12.66694,79.920233,2025-09-20 22:37:22.000000+00,2025-09-21 21:37:22.000000+00
2976,9,3,Cable tray damage #2976,Mechanical issue at site. Priority: high. Requires immediate attention.,high,2024-10-02 11:15:18.000000+00,COMPLETED,ON_TRACK,12.973022,80.057105,2024-09-22 11:15:18.000000+00,2024-09-24 04:15:18.000000+00
2977,17,2,Door hinge broken #2977,Hvac issue at site. Priority: medium. Requires immediate attention.,medium,2023-04-02 12:52:07.000000+00,ESCALATED,ON_TRACK,12.823127,80.048023,2023-03-24 12:52:07.000000+00,2023-03-25 01:52:07.000000+00
2978,16,1,Door hinge broken #2978,Plumbing issue at site. Priority: low. Requires immediate attention.,low,2023-11-15 13:41:06.000000+00,COMPLETED,DELAYED,12.639403,79.947002,2023-10-26 13:41:06.000000+00,2023-10-27 02:41:06.000000+00
2979,18,2,Cable tray damage #2979,Carpentry issue at site. Priority: medium. Requires immediate attention.,medium,2023-11-26 20:58:56.000000+00,IN_PROGRESS,ON_TRACK,12.992973,80.056715,2023-11-16 20:58:56.000000+00,2023-11-17 08:58:56.000000+00
2980,19,2,Roof leak reported #2980,Network issue at site. Priority: high. Requires immediate attention.,high,2026-01-04 11:15:56.000000+00,ESCALATED,ON_TRACK,12.773287,80.177199,2025-12-30 11:15:56.000000+00,2025-12-31 17:15:56.000000+00
2981,3,2,Ceiling tile damage #2981,Plumbing issue at site. Priority: high. Requires immediate attention.,high,2024-03-27 09:45:44.000000+00,ASSIGNED,DELAYED,12.864892,80.252698,2024-03-18 09:45:44.000000+00,2024-03-18 22:45:44.000000+00
2982,13,1,Generator fault #2982,Plumbing issue at site. Priority: medium. Requires immediate attention.,medium,2025-07-27 17:00:55.000000+00,ESCALATED,ON_TRACK,12.911861,80.171627,2025-07-13 17:00:55.000000+00,2025-07-14 10:00:55.000000+00
2983,8,3,Pump motor failure #2983,Carpentry issue at site. Priority: low. Requires immediate attention.,low,2023-10-24 12:30:16.000000+00,ESCALATED,ON_TRACK,12.723296,80.186139,2023-10-08 12:30:16.000000+00,2023-10-09 22:30:16.000000+00
2984,18,2,HVAC not cooling #2984,Network issue at site. Priority: high. Requires immediate attention.,high,2022-12-05 16:40:35.000000+00,RESOLVED_PENDING_REVIEW,DELAYED,12.648897,80.184334,2022-11-26 16:40:35.000000+00,2022-11-28 02:40:35.000000+00
2985,16,1,Roof leak reported #2985,Painting issue at site. Priority: high. Requires immediate attention.,high,2023-12-18 13:33:43.000000+00,OPEN,ON_TRACK,12.9238,79.985073,2023-12-15 13:33:43.000000+00,2023-12-16 10:33:43.000000+00
