id,issue_id,assigned_to_solver_id,assigned_by_supervisor_id,due_date,status,created_at,updated_at
1437,1528,7,1,2022-06-18 12:16:51.000000+00,ACTIVE,2022-06-10 12:16:51.000000+00,2022-06-12 22:16:51.000000+00
1438,1529,6,3,2023-08-21 03:15:52.000000+00,COMPLETED,2023-08-13 03:15:52.000000+00,2023-08-15 03:15:52.000000+00
1439,1530,8,3,2022-05-02 17:10:25.000000+00,ACTIVE,2022-04-29 17:10:25.000000+00,2022-05-02 17:10:25.000000+00
1440,1531,10,3,2025-03-16 11:24:32.000000+00,ACTIVE,2025-02-25 11:24:32.000000+00,2025-02-25 15:24:32.000000+00
1441,1532,9,3,2022-02-22 18:17:40.000000+00,REOPENED,2022-02-12 18:17:40.000000+00,2022-02-13 13:17:40.000000+00
1442,1533,6,1,2022-01-18 08:54:05.000000+00,COMPLETED,2022-01-14 08:54:05.000000+00,2022-01-17 07:54:05.000000+00
1443,1534,7,3,2023-08-18 17:28:46.000000+00,COMPLETED,2023-08-08 17:28:46.000000+00,2023-08-08 18:28:46.000000+00
1444,1536,8,2,2025-08-08 15:01:50.000000+00,COMPLETED,2025-07-25 15:01:50.000000+00,2025-07-26 02:01:50.000000+00
1445,1537,6,3,2024-05-03 11:26:51.000000+00,COMPLETED,2024-04-24 11:26:51.000000+00,2024-04-27 01:26:51.000000+00
1446,1538,7,3,2023-03-04 15:52:29.000000+00,ACTIVE,2023-02-27 15:52:29.000000+00,2023-03-02 15:52:29.000000+00
1447,1539,8,2,2025-10-04 05:49:17.000000+00,ACTIVE,2025-09-23 05:49:17.000000+00,2025-09-25 20:49:17.000000+00
1448,1540,10,1,2024-06-23 10:53:05.000000+00,REOPENED,2024-06-13 10:53:05.000000+00,2024-06-16 05:53:05.000000+00
1449,1540,6,1,2024-06-25 10:53:05.000000+00,ACTIVE,2024-06-16 10:53:05.000000+00,2024-06-18 03:53:05.000000+00
1450,1542,6,1,2025-03-19 10:14:20.000000+00,REOPENED,2025-03-13 10:14:20.000000+00,2025-03-15 00:14:20.000000+00
1451,1543,8,1,2025-11-23 18:38:06.000000+00,COMPLETED,2025-11-13 18:38:06.000000+00,2025-11-14 06:38:06.000000+00
1452,1544,8,1,2024-05-18 00:06:19.000000+00,COMPLETED,2024-05-14 00:06:19.000000+00,2024-05-15 05:06:19.000000+00
1453,1545,8,1,2022-05-05 08:11:02.000000+00,COMPLETED,2022-04-27 08:11:02.000000+00,2022-04-27 15:11:02.000000+00
1454,1546,6,2,2025-12-10 17:25:52.000000+00,ACTIVE,2025-12-01 17:25:52.000000+00,2025-12-04 07:25:52.000000+00
1455,1547,9,1,2025-10-15 21:42:09.000000+00,ACTIVE,2025-10-09 21:42:09.000000+00,2025-10-11 15:42:09.000000+00
1456,1548,9,3,2023-09-28 17:35:07.000000+00,REOPENED,2023-09-22 17:35:07.000000+00,2023-09-25 10:35:07.000000+00
1457,1549,9,1,2024-01-17 09:21:33.000000+00,REOPENED,2024-01-04 09:21:33.000000+00,2024-01-06 01:21:33.000000+00
1458,1550,6,2,2025-10-19 17:17:04.000000+00,ACTIVE,2025-10-14 17:17:04.000000+00,2025-10-15 05:17:04.000000+00
1459,1551,10,2,2025-12-26 12:24:45.000000+00,ACTIVE,2025-12-20 12:24:45.000000+00,2025-12-23 02:24:45.000000+00
1460,1552,10,1,2025-06-11 12:55:58.000000+00,ACTIVE,2025-05-28 12:55:58.000000+00,2025-05-31 05:55:58.000000+00
1461,1553,9,2,2022-10-27 18:30:18.000000+00,REOPENED,2022-10-14 18:30:18.000000+00,2022-10-15 05:30:18.000000+00
1462,1553,6,2,2022-10-29 18:30:18.000000+00,ACTIVE,2022-10-16 11:30:18.000000+00,2022-10-18 06:30:18.000000+00
1463,1554,10,1,2024-05-27 17:18:44.000000+00,REOPENED,2024-05-20 17:18:44.000000+00,2024-05-21 15:18:44.000000+00
1464,1555,9,2,2022-02-26 10:48:10.000000+00,REOPENED,2022-02-17 10:48:10.000000+00,2022-02-19 03:48:10.000000+00
1465,1555,9,2,2022-02-28 10:48:10.000000+00,ACTIVE,2022-02-20 02:48:10.000000+00,2022-02-21 04:48:10.000000+00
1466,1556,6,1,2025-02-25 16:27:23.000000+00,COMPLETED,2025-02-04 16:27:23.000000+00,2025-02-05 21:27:23.000000+00
1467,1558,8,1,2025-07-19 09:57:48.000000+00,COMPLETED,2025-07-16 09:57:48.000000+00,2025-07-16 23:57:48.000000+00
1468,1559,9,2,2024-03-15 13:03:52.000000+00,COMPLETED,2024-03-06 13:03:52.000000+00,2024-03-07 17:03:52.000000+00
1469,1560,10,3,2022-03-19 08:36:56.000000+00,REOPENED,2022-02-26 08:36:56.000000+00,2022-02-27 20:36:56.000000+00
1470,1561,8,1,2025-02-03 15:55:26.000000+00,REOPENED,2025-01-27 15:55:26.000000+00,2025-01-28 06:55:26.000000+00
1471,1562,9,3,2023-06-27 15:08:27.000000+00,REOPENED,2023-06-13 15:08:27.000000+00,2023-06-14 14:08:27.000000+00
1472,1563,7,2,2022-06-23 17:17:31.000000+00,COMPLETED,2022-06-09 17:17:31.000000+00,2022-06-11 10:17:31.000000+00
1473,1564,9,1,2022-08-26 14:11:25.000000+00,ACTIVE,2022-08-20 14:11:25.000000+00,2022-08-20 20:11:25.000000+00
1474,1565,7,3,2025-12-15 15:14:15.000000+00,COMPLETED,2025-12-10 15:14:15.000000+00,2025-12-13 02:14:15.000000+00
1475,1566,9,3,2025-04-04 14:14:21.000000+00,ACTIVE,2025-03-27 14:14:21.000000+00,2025-03-30 08:14:21.000000+00
1476,1567,8,1,2022-07-23 16:12:30.000000+00,COMPLETED,2022-07-09 16:12:30.000000+00,2022-07-10 00:12:30.000000+00
1477,1568,9,1,2025-12-12 14:47:36.000000+00,COMPLETED,2025-12-06 14:47:36.000000+00,2025-12-08 04:47:36.000000+00
1478,1569,7,1,2024-04-18 15:51:31.000000+00,REOPENED,2024-04-07 15:51:31.000000+00,2024-04-07 17:51:31.000000+00
1479,1570,8,3,2024-11-19 13:48:37.000000+00,ACTIVE,2024-11-13 13:48:37.000000+00,2024-11-16 07:48:37.000000+00
1480,1571,8,2,2024-05-01 12:09:41.000000+00,COMPLETED,2024-04-23 12:09:41.000000+00,2024-04-25 12:09:41.000000+00
1481,1572,7,3,2022-11-10 11:43:07.000000+00,ACTIVE,2022-10-24 11:43:07.000000+00,2022-10-27 04:43:07.000000+00
1482,1573,8,3,2024-09-16 20:14:56.000000+00,REOPENED,2024-09-12 20:14:56.000000+00,2024-09-14 08:14:56.000000+00
1483,1573,10,3,2024-09-18 20:14:56.000000+00,ACTIVE,2024-09-15 19:14:56.000000+00,2024-09-16 06:14:56.000000+00
1484,1574,8,3,2022-12-17 17:33:51.000000+00,COMPLETED,2022-12-07 17:33:51.000000+00,2022-12-10 11:33:51.000000+00
1485,1575,6,2,2023-09-01 18:40:24.000000+00,ACTIVE,2023-08-23 18:40:24.000000+00,2023-08-25 04:40:24.000000+00
1486,1576,9,1,2023-08-09 16:50:14.000000+00,ACTIVE,2023-07-26 16:50:14.000000+00,2023-07-27 07:50:14.000000+00
1487,1577,6,1,2025-07-11 18:38:27.000000+00,ACTIVE,2025-07-03 18:38:27.000000+00,2025-07-06 08:38:27.000000+00
1488,1578,6,3,2025-06-17 11:38:29.000000+00,COMPLETED,2025-06-01 11:38:29.000000+00,2025-06-03 04:38:29.000000+00
1489,1579,9,3,2024-12-29 11:10:06.000000+00,REOPENED,2024-12-13 11:10:06.000000+00,2024-12-14 17:10:06.000000+00
1490,1582,10,2,2024-12-04 11:09:35.000000+00,ACTIVE,2024-11-20 11:09:35.000000+00,2024-11-21 23:09:35.000000+00
1491,1584,9,3,2023-11-24 17:43:26.000000+00,ACTIVE,2023-11-18 17:43:26.000000+00,2023-11-20 20:43:26.000000+00
1492,1585,7,1,2024-05-25 13:50:47.000000+00,ACTIVE,2024-05-14 13:50:47.000000+00,2024-05-16 20:50:47.000000+00
1493,1587,10,1,2024-12-03 20:13:09.000000+00,REOPENED,2024-11-26 20:13:09.000000+00,2024-11-27 19:13:09.000000+00
1494,1588,10,2,2026-01-22 05:27:48.000000+00,ACTIVE,2026-01-11 05:27:48.000000+00,2026-01-12 12:27:48.000000+00
1495,1589,9,1,2023-09-06 09:37:07.000000+00,ACTIVE,2023-09-01 09:37:07.000000+00,2023-09-01 15:37:07.000000+00
1496,1590,6,1,2023-11-28 10:26:19.000000+00,COMPLETED,2023-11-19 10:26:19.000000+00,2023-11-19 21:26:19.000000+00
1497,1591,9,3,2024-01-06 17:23:40.000000+00,COMPLETED,2023-12-30 17:23:40.000000+00,2024-01-01 00:23:40.000000+00
1498,1592,10,1,2022-11-14 14:18:58.000000+00,ACTIVE,2022-11-04 14:18:58.000000+00,2022-11-06 21:18:58.000000+00
1499,1593,6,3,2023-03-10 17:53:19.000000+00,REOPENED,2023-02-27 17:53:19.000000+00,2023-03-01 12:53:19.000000+00
1500,1593,9,3,2023-03-12 17:53:19.000000+00,ACTIVE,2023-03-01 08:53:19.000000+00,2023-03-03 22:53:19.000000+00
1501,1594,9,2,2025-04-30 16:41:55.000000+00,COMPLETED,2025-04-12 16:41:55.000000+00,2025-04-15 15:41:55.000000+00
1502,1595,6,1,2023-06-26 13:58:35.000000+00,ACTIVE,2023-06-20 13:58:35.000000+00,2023-06-21 01:58:35.000000+00
1503,1596,10,2,2024-04-14 06:03:55.000000+00,COMPLETED,2024-04-01 06:03:55.000000+00,2024-04-02 19:03:55.000000+00
1504,1597,8,3,2024-08-12 17:53:56.000000+00,COMPLETED,2024-07-30 17:53:56.000000+00,2024-07-31 20:53:56.000000+00
1505,1598,6,2,2022-08-30 16:55:36.000000+00,ACTIVE,2022-08-21 16:55:36.000000+00,2022-08-22 05:55:36.000000+00
1506,1599,9,1,2025-10-05 12:33:25.000000+00,REOPENED,2025-09-21 12:33:25.000000+00,2025-09-23 10:33:25.000000+00
1507,1600,10,3,2022-03-07 00:15:51.000000+00,ACTIVE,2022-02-20 00:15:51.000000+00,2022-02-20 12:15:51.000000+00
1508,1601,8,1,2024-08-31 14:00:57.000000+00,ACTIVE,2024-08-24 14:00:57.000000+00,2024-08-27 11:00:57.000000+00
1509,1602,6,3,2023-11-04 11:13:01.000000+00,ACTIVE,2023-10-31 11:13:01.000000+00,2023-11-03 08:13:01.000000+00
1510,1603,9,3,2023-06-30 11:46:36.000000+00,REOPENED,2023-06-10 11:46:36.000000+00,2023-06-12 01:46:36.000000+00
1511,1604,6,2,2025-12-12 19:01:16.000000+00,ACTIVE,2025-12-09 19:01:16.000000+00,2025-12-10 18:01:16.000000+00
1512,1605,7,3,2022-12-14 16:26:45.000000+00,ACTIVE,2022-12-03 16:26:45.000000+00,2022-12-04 11:26:45.000000+00
1513,1606,9,1,2025-09-14 17:21:50.000000+00,COMPLETED,2025-09-02 17:21:50.000000+00,2025-09-05 06:21:50.000000+00
1514,1607,10,2,2025-08-26 13:54:29.000000+00,ACTIVE,2025-08-22 13:54:29.000000+00,2025-08-23 12:54:29.000000+00
1515,1608,10,2,2023-04-25 17:07:12.000000+00,REOPENED,2023-04-04 17:07:12.000000+00,2023-04-04 20:07:12.000000+00
1516,1609,8,2,2024-06-27 17:14:53.000000+00,ACTIVE,2024-06-13 17:14:53.000000+00,2024-06-14 14:14:53.000000+00
1517,1610,6,1,2024-02-06 08:41:19.000000+00,COMPLETED,2024-01-21 08:41:19.000000+00,2024-01-21 20:41:19.000000+00
1518,1611,6,3,2024-02-07 19:16:36.000000+00,REOPENED,2024-02-01 19:16:36.000000+00,2024-02-02 21:16:36.000000+00
1519,1612,9,2,2022-11-04 13:10:08.000000+00,ACTIVE,2022-10-30 13:10:08.000000+00,2022-11-01 22:10:08.000000+00
1520,1614,8,1,2022-06-20 10:57:26.000000+00,COMPLETED,2022-06-15 10:57:26.000000+00,2022-06-17 04:57:26.000000+00
1521,1615,6,3,2023-11-04 18:05:10.000000+00,REOPENED,2023-10-29 18:05:10.000000+00,2023-10-30 06:05:10.000000+00
1522,1616,9,1,2024-11-22 23:21:24.000000+00,COMPLETED,2024-11-03 23:21:24.000000+00,2024-11-06 04:21:24.000000+00
1523,1617,7,2,2023-06-03 16:49:31.000000+00,COMPLETED,2023-05-20 16:49:31.000000+00,2023-05-21 15:49:31.000000+00
1524,1618,9,3,2023-03-28 22:30:58.000000+00,REOPENED,2023-03-18 22:30:58.000000+00,2023-03-21 20:30:58.000000+00
1525,1619,7,1,2025-01-07 09:36:48.000000+00,COMPLETED,2024-12-29 09:36:48.000000+00,2024-12-30 11:36:48.000000+00
1526,1620,8,2,2022-04-21 08:53:13.000000+00,COMPLETED,2022-04-12 08:53:13.000000+00,2022-04-13 16:53:13.000000+00
1527,1621,9,2,2022-01-25 14:53:02.000000+00,ACTIVE,2022-01-21 14:53:02.000000+00,2022-01-21 16:53:02.000000+00
1528,1622,10,3,2023-11-01 12:17:36.000000+00,ACTIVE,2023-10-22 12:17:36.000000+00,2023-10-23 20:17:36.000000+00
1529,1623,9,2,2025-11-15 14:06:28.000000+00,REOPENED,2025-11-12 14:06:28.000000+00,2025-11-13 07:06:28.000000+00
1530,1624,10,1,2024-05-26 17:40:34.000000+00,ACTIVE,2024-05-16 17:40:34.000000+00,2024-05-17 12:40:34.000000+00
1531,1625,10,2,2022-08-19 18:01:18.000000+00,REOPENED,2022-08-11 18:01:18.000000+00,2022-08-12 06:01:18.000000+00
1532,1626,9,2,2022-11-06 18:34:18.000000+00,COMPLETED,2022-10-23 18:34:18.000000+00,2022-10-26 16:34:18.000000+00
1533,1627,6,3,2022-06-13 12:31:08.000000+00,COMPLETED,2022-05-29 12:31:08.000000+00,2022-05-31 10:31:08.000000+00
1534,1628,7,1,2023-05-24 08:08:50.000000+00,ACTIVE,2023-05-13 08:08:50.000000+00,2023-05-14 04:08:50.000000+00
1535,1629,10,1,2025-04-22 04:15:31.000000+00,ACTIVE,2025-04-09 04:15:31.000000+00,2025-04-09 13:15:31.000000+00
1536,1630,9,3,2026-01-19 16:38:58.000000+00,ACTIVE,2026-01-02 16:38:58.000000+00,2026-01-05 08:38:58.000000+00
1537,1631,8,1,2023-08-18 15:47:31.000000+00,COMPLETED,2023-08-11 15:47:31.000000+00,2023-08-13 04:47:31.000000+00
1538,1632,10,1,2022-05-20 17:47:15.000000+00,COMPLETED,2022-05-15 17:47:15.000000+00,2022-05-17 09:47:15.000000+00
1539,1633,9,1,2022-03-01 13:47:53.000000+00,ACTIVE,2022-02-22 13:47:53.000000+00,2022-02-24 12:47:53.000000+00
1540,1634,8,2,2025-04-21 18:23:58.000000+00,COMPLETED,2025-04-15 18:23:58.000000+00,2025-04-17 18:23:58.000000+00
1541,1635,10,3,2025-12-03 13:39:53.000000+00,COMPLETED,2025-11-27 13:39:53.000000+00,2025-11-28 05:39:53.000000+00
1542,1636,8,3,2024-08-11 10:58:56.000000+00,COMPLETED,2024-07-28 10:58:56.000000+00,2024-07-28 12:58:56.000000+00
1543,1638,9,1,2024-01-28 16:09:44.000000+00,COMPLETED,2024-01-19 16:09:44.000000+00,2024-01-21 22:09:44.000000+00
1544,1639,10,1,2022-06-11 17:36:55.000000+00,COMPLETED,2022-05-25 17:36:55.000000+00,2022-05-25 18:36:55.000000+00
1545,1640,9,2,2024-11-30 10:55:19.000000+00,ACTIVE,2024-11-23 10:55:19.000000+00,2024-11-26 03:55:19.000000+00
1546,1641,9,1,2022-12-18 13:32:30.000000+00,ACTIVE,2022-12-04 13:32:30.000000+00,2022-12-07 06:32:30.000000+00
1547,1642,9,3,2025-01-03 16:34:09.000000+00,REOPENED,2024-12-26 16:34:09.000000+00,2024-12-29 03:34:09.000000+00
1548,1642,9,3,2025-01-05 16:34:09.000000+00,ACTIVE,2024-12-28 01:34:09.000000+00,2024-12-30 19:34:09.000000+00
1549,1643,7,2,2024-09-30 13:07:04.000000+00,COMPLETED,2024-09-20 13:07:04.000000+00,2024-09-22 12:07:04.000000+00
1550,1645,8,1,2024-01-18 14:45:02.000000+00,ACTIVE,2024-01-05 14:45:02.000000+00,2024-01-05 21:45:02.000000+00
1551,1646,6,2,2022-05-08 18:28:04.000000+00,ACTIVE,2022-05-03 18:28:04.000000+00,2022-05-05 02:28:04.000000+00
1552,1647,7,1,2023-08-02 09:23:49.000000+00,REOPENED,2023-07-14 09:23:49.000000+00,2023-07-16 17:23:49.000000+00
1553,1648,9,1,2023-04-13 02:18:56.000000+00,ACTIVE,2023-04-05 02:18:56.000000+00,2023-04-07 12:18:56.000000+00
1554,1649,9,1,2023-09-09 12:22:09.000000+00,ACTIVE,2023-08-26 12:22:09.000000+00,2023-08-28 02:22:09.000000+00
1555,1650,8,1,2026-01-03 09:38:50.000000+00,ACTIVE,2025-12-18 09:38:50.000000+00,2025-12-19 04:38:50.000000+00
1556,1652,9,1,2022-03-22 00:07:18.000000+00,COMPLETED,2022-03-13 00:07:18.000000+00,2022-03-13 22:07:18.000000+00
1557,1653,9,2,2023-07-25 22:35:08.000000+00,COMPLETED,2023-07-07 22:35:08.000000+00,2023-07-08 21:35:08.000000+00
1558,1654,10,1,2023-10-03 10:07:23.000000+00,COMPLETED,2023-09-19 10:07:23.000000+00,2023-09-20 15:07:23.000000+00
1559,1655,10,3,2022-07-23 12:37:55.000000+00,COMPLETED,2022-07-18 12:37:55.000000+00,2022-07-21 06:37:55.000000+00
1560,1657,10,2,2025-06-04 15:19:29.000000+00,ACTIVE,2025-05-23 15:19:29.000000+00,2025-05-25 22:19:29.000000+00
1561,1658,10,1,2023-10-09 16:02:28.000000+00,ACTIVE,2023-10-01 16:02:28.000000+00,2023-10-04 02:02:28.000000+00
1562,1659,7,1,2025-08-27 21:31:35.000000+00,COMPLETED,2025-08-20 21:31:35.000000+00,2025-08-21 11:31:35.000000+00
1563,1660,9,3,2025-09-05 16:10:30.000000+00,COMPLETED,2025-08-23 16:10:30.000000+00,2025-08-25 14:10:30.000000+00
1564,1661,7,3,2022-11-26 08:58:19.000000+00,COMPLETED,2022-11-16 08:58:19.000000+00,2022-11-19 06:58:19.000000+00
1565,1662,6,2,2023-09-24 14:02:56.000000+00,ACTIVE,2023-09-15 14:02:56.000000+00,2023-09-17 18:02:56.000000+00
1566,1663,10,3,2023-06-26 12:37:56.000000+00,COMPLETED,2023-06-13 12:37:56.000000+00,2023-06-15 23:37:56.000000+00
1567,1664,9,3,2022-09-04 06:17:26.000000+00,ACTIVE,2022-08-28 06:17:26.000000+00,2022-08-30 04:17:26.000000+00
1568,1665,6,2,2025-04-02 04:18:22.000000+00,ACTIVE,2025-03-22 04:18:22.000000+00,2025-03-23 05:18:22.000000+00
1569,1666,6,2,2022-05-20 13:37:22.000000+00,COMPLETED,2022-05-10 13:37:22.000000+00,2022-05-11 12:37:22.000000+00
1570,1667,8,2,2024-09-15 17:48:12.000000+00,COMPLETED,2024-08-25 17:48:12.000000+00,2024-08-27 11:48:12.000000+00
1571,1668,8,1,2024-06-23 15:25:29.000000+00,ACTIVE,2024-06-14 15:25:29.000000+00,2024-06-16 09:25:29.000000+00
1572,1669,6,2,2022-05-01 12:05:31.000000+00,ACTIVE,2022-04-22 12:05:31.000000+00,2022-04-23 16:05:31.000000+00
1573,1670,7,1,2024-10-22 12:11:27.000000+00,COMPLETED,2024-10-10 12:11:27.000000+00,2024-10-11 00:11:27.000000+00
1574,1671,9,1,2023-09-29 08:02:06.000000+00,REOPENED,2023-09-23 08:02:06.000000+00,2023-09-23 23:02:06.000000+00
1575,1672,8,1,2022-10-23 22:43:00.000000+00,COMPLETED,2022-10-12 22:43:00.000000+00,2022-10-14 06:43:00.000000+00
1576,1673,10,2,2022-02-08 16:25:06.000000+00,ACTIVE,2022-01-20 16:25:06.000000+00,2022-01-21 10:25:06.000000+00
1577,1674,8,3,2023-05-04 11:12:48.000000+00,REOPENED,2023-04-30 11:12:48.000000+00,2023-05-02 11:12:48.000000+00
1578,1674,6,3,2023-05-06 11:12:48.000000+00,ACTIVE,2023-05-02 14:12:48.000000+00,2023-05-05 07:12:48.000000+00
1579,1675,6,1,2024-08-23 09:54:29.000000+00,REOPENED,2024-08-10 09:54:29.000000+00,2024-08-12 19:54:29.000000+00
1580,1676,9,2,2023-09-15 10:48:12.000000+00,REOPENED,2023-09-05 10:48:12.000000+00,2023-09-06 19:48:12.000000+00
1581,1677,10,1,2024-06-08 10:57:17.000000+00,ACTIVE,2024-05-29 10:57:17.000000+00,2024-05-30 11:57:17.000000+00
1582,1678,7,1,2022-11-06 15:29:00.000000+00,ACTIVE,2022-10-31 15:29:00.000000+00,2022-11-01 08:29:00.000000+00
1583,1679,7,1,2024-09-09 10:45:08.000000+00,ACTIVE,2024-08-29 10:45:08.000000+00,2024-08-31 13:45:08.000000+00
1584,1680,10,2,2024-12-15 18:43:35.000000+00,ACTIVE,2024-12-04 18:43:35.000000+00,2024-12-05 09:43:35.000000+00
1585,1681,10,1,2026-01-16 14:30:55.000000+00,REOPENED,2026-01-02 14:30:55.000000+00,2026-01-03 01:30:55.000000+00
1586,1682,8,3,2025-10-11 10:24:12.000000+00,COMPLETED,2025-10-04 10:24:12.000000+00,2025-10-04 11:24:12.000000+00
1587,1683,6,3,2025-06-20 22:08:32.000000+00,ACTIVE,2025-06-09 22:08:32.000000+00,2025-06-10 05:08:32.000000+00
1588,1684,9,2,2023-02-22 18:48:50.000000+00,ACTIVE,2023-02-16 18:48:50.000000+00,2023-02-17 09:48:50.000000+00
1589,1685,9,3,2023-05-17 18:08:16.000000+00,REOPENED,2023-05-12 18:08:16.000000+00,2023-05-13 03:08:16.000000+00
1590,1685,9,3,2023-05-19 18:08:16.000000+00,ACTIVE,2023-05-15 01:08:16.000000+00,2023-05-16 19:08:16.000000+00
1591,1686,7,1,2025-02-12 16:39:25.000000+00,COMPLETED,2025-01-31 16:39:25.000000+00,2025-02-03 12:39:25.000000+00
1592,1687,8,3,2025-06-15 02:29:28.000000+00,COMPLETED,2025-06-04 02:29:28.000000+00,2025-06-07 01:29:28.000000+00
1593,1688,7,3,2022-12-11 16:23:59.000000+00,ACTIVE,2022-12-02 16:23:59.000000+00,2022-12-04 10:23:59.000000+00
1594,1689,10,3,2023-05-01 14:33:56.000000+00,ACTIVE,2023-04-16 14:33:56.000000+00,2023-04-16 21:33:56.000000+00
1595,1690,9,3,2025-06-09 07:26:46.000000+00,COMPLETED,2025-06-01 07:26:46.000000+00,2025-06-02 13:26:46.000000+00
1596,1691,9,3,2022-02-20 08:51:47.000000+00,ACTIVE,2022-02-15 08:51:47.000000+00,2022-02-16 23:51:47.000000+00
1597,1693,6,1,2022-03-10 10:57:31.000000+00,ACTIVE,2022-02-28 10:57:31.000000+00,2022-03-03 00:57:31.000000+00
1598,1694,7,3,2025-05-06 17:18:52.000000+00,COMPLETED,2025-04-30 17:18:52.000000+00,2025-04-30 20:18:52.000000+00
1599,1695,8,2,2025-06-15 18:55:38.000000+00,ACTIVE,2025-06-03 18:55:38.000000+00,2025-06-04 01:55:38.000000+00
1600,1696,7,1,2024-09-16 16:12:15.000000+00,ACTIVE,2024-09-11 16:12:15.000000+00,2024-09-14 13:12:15.000000+00
1601,1697,10,3,2025-01-14 10:40:19.000000+00,ACTIVE,2025-01-01 10:40:19.000000+00,2025-01-02 02:40:19.000000+00
1602,1698,8,2,2022-03-02 15:01:46.000000+00,ACTIVE,2022-02-19 15:01:46.000000+00,2022-02-20 00:01:46.000000+00
1603,1699,6,1,2024-09-19 18:46:21.000000+00,ACTIVE,2024-09-15 18:46:21.000000+00,2024-09-17 13:46:21.000000+00
1604,1700,9,3,2022-12-16 10:12:31.000000+00,ACTIVE,2022-12-06 10:12:31.000000+00,2022-12-07 06:12:31.000000+00
1605,1701,9,3,2025-02-25 23:42:10.000000+00,COMPLETED,2025-02-17 23:42:10.000000+00,2025-02-19 18:42:10.000000+00
1606,1702,9,2,2022-02-05 09:48:02.000000+00,ACTIVE,2022-01-19 09:48:02.000000+00,2022-01-20 06:48:02.000000+00
1607,1703,10,1,2022-03-12 15:33:13.000000+00,COMPLETED,2022-03-05 15:33:13.000000+00,2022-03-06 18:33:13.000000+00
1608,1704,8,3,2024-03-26 23:27:42.000000+00,REOPENED,2024-03-14 23:27:42.000000+00,2024-03-17 03:27:42.000000+00
1609,1705,9,1,2023-04-12 03:16:46.000000+00,COMPLETED,2023-03-29 03:16:46.000000+00,2023-03-30 13:16:46.000000+00
1610,1706,9,3,2023-12-14 16:15:50.000000+00,REOPENED,2023-12-03 16:15:50.000000+00,2023-12-05 05:15:50.000000+00
1611,1707,10,2,2025-03-26 12:16:17.000000+00,ACTIVE,2025-03-05 12:16:17.000000+00,2025-03-07 12:16:17.000000+00
1612,1709,6,1,2024-08-28 08:07:47.000000+00,REOPENED,2024-08-20 08:07:47.000000+00,2024-08-20 21:07:47.000000+00
1613,1710,6,3,2024-09-09 11:14:01.000000+00,COMPLETED,2024-08-24 11:14:01.000000+00,2024-08-27 04:14:01.000000+00
1614,1711,10,3,2022-01-12 23:56:24.000000+00,COMPLETED,2022-01-05 23:56:24.000000+00,2022-01-06 04:56:24.000000+00
1615,1713,8,2,2022-01-12 10:12:05.000000+00,COMPLETED,2022-01-07 10:12:05.000000+00,2022-01-09 08:12:05.000000+00
1616,1714,8,2,2024-04-03 18:08:52.000000+00,REOPENED,2024-03-31 18:08:52.000000+00,2024-04-01 17:08:52.000000+00
1617,1715,10,1,2023-04-01 05:07:47.000000+00,ACTIVE,2023-03-24 05:07:47.000000+00,2023-03-24 10:07:47.000000+00
1618,1716,9,2,2024-04-03 05:38:41.000000+00,ACTIVE,2024-03-27 05:38:41.000000+00,2024-03-29 15:38:41.000000+00
1619,1717,9,3,2022-05-20 15:09:55.000000+00,REOPENED,2022-05-12 15:09:55.000000+00,2022-05-13 00:09:55.000000+00
1620,1718,10,2,2025-09-23 12:07:19.000000+00,COMPLETED,2025-09-10 12:07:19.000000+00,2025-09-11 22:07:19.000000+00
1621,1719,9,1,2024-04-04 00:17:26.000000+00,ACTIVE,2024-03-31 00:17:26.000000+00,2024-04-02 22:17:26.000000+00
1622,1720,7,3,2023-11-03 10:51:23.000000+00,ACTIVE,2023-10-20 10:51:23.000000+00,2023-10-20 20:51:23.000000+00
1623,1721,9,2,2025-07-13 21:43:09.000000+00,REOPENED,2025-07-04 21:43:09.000000+00,2025-07-06 18:43:09.000000+00
1624,1722,10,1,2024-06-16 12:18:26.000000+00,REOPENED,2024-06-07 12:18:26.000000+00,2024-06-09 02:18:26.000000+00
1625,1723,8,3,2023-07-07 12:47:07.000000+00,COMPLETED,2023-06-23 12:47:07.000000+00,2023-06-23 22:47:07.000000+00
1626,1724,10,2,2022-05-06 20:42:22.000000+00,REOPENED,2022-05-01 20:42:22.000000+00,2022-05-02 08:42:22.000000+00
1627,1725,10,1,2023-03-04 10:23:18.000000+00,ACTIVE,2023-02-26 10:23:18.000000+00,2023-02-28 16:23:18.000000+00
1628,1726,9,2,2025-06-21 17:30:39.000000+00,ACTIVE,2025-06-14 17:30:39.000000+00,2025-06-15 10:30:39.000000+00
1629,1727,8,3,2024-05-09 09:15:57.000000+00,COMPLETED,2024-04-30 09:15:57.000000+00,2024-05-02 16:15:57.000000+00
1630,1728,9,3,2024-06-06 14:42:54.000000+00,ACTIVE,2024-05-25 14:42:54.000000+00,2024-05-26 21:42:54.000000+00
1631,1730,7,1,2024-11-29 13:12:51.000000+00,COMPLETED,2024-11-21 13:12:51.000000+00,2024-11-23 03:12:51.000000+00
1632,1731,8,3,2024-02-16 04:29:24.000000+00,REOPENED,2024-02-11 04:29:24.000000+00,2024-02-13 07:29:24.000000+00
1633,1733,7,3,2023-08-13 10:53:14.000000+00,COMPLETED,2023-08-03 10:53:14.000000+00,2023-08-06 07:53:14.000000+00
